trial,variant,a_group,roles,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
2,grouped,8,6-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.504320,1.250150,1.250611,0.000460,6,12,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.103040,3199.614915,337.338929,3355039408.597788,fused,shoup,-1
2,grouped,8,7-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.487840,1.223219,1.223701,0.000482,7,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.100736,3270.059972,338.644536,3428906405.297051,fused,shoup,-1
2,grouped,8,8-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.501824,1.068698,1.069136,0.000438,8,10,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.097088,3742.873250,342.829439,3924687061.144113,fused,shoup,-1
2,grouped,8,9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.490144,1.071514,1.071973,0.000459,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.104992,3733.037311,342.857656,3914373331.280935,fused,shoup,-1
2,grouped,8,10-9-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.495936,1.156659,1.157115,0.000456,10,9,3,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.100288,3458.235445,340.342023,3626222689.483128,fused,shoup,-1
2,grouped,16,6-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.505920,1.154150,1.154623,0.000472,6,12,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.102240,3465.752917,340.069244,3634105330.391568,fused,shoup,-1
2,grouped,16,7-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.502976,1.150362,1.150860,0.000499,7,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.102144,3477.167354,340.266798,3646074235.834798,fused,shoup,-1
2,grouped,16,8-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.470816,1.005414,1.005941,0.000526,8,10,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.100448,3978.459163,345.522246,4171716795.408884,fused,shoup,-1
2,grouped,16,9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.470752,1.015859,1.016338,0.000479,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.097824,3937.553371,345.290898,4128823964.015398,fused,shoup,-1
2,grouped,16,10-9-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.469920,1.057126,1.057583,0.000456,10,9,3,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.099968,3783.842679,344.026405,3967646620.756694,fused,shoup,-1
2,grouped,32,6-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.470368,1.110477,1.110967,0.000490,6,12,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.102848,3602.056562,342.357515,3777030061.212059,fused,shoup,-1
2,grouped,32,7-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.463488,1.106637,1.107145,0.000508,7,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.153760,3614.555503,341.183836,3790136150.974745,fused,shoup,-1
2,grouped,32,8-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.479680,0.970445,0.970907,0.000462,8,10,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.117952,4121.821258,345.779173,4322042847.377511,fused,shoup,-1
2,grouped,32,9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.471200,0.985805,0.986268,0.000463,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.118176,4057.598191,345.566956,4254700081.078605,fused,shoup,-1
2,grouped,32,10-9-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.469632,0.986419,0.986868,0.000449,10,9,3,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",5.120960,4055.071106,345.512309,4252050240.085543,fused,shoup,-1
1,v06,0,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,21.622017,2.045338,2.045789,0.000452,0,0,0,0,0,natural,natural,"",20.173664,7822.669176,364.955023,8202663153.691066,fused,shoup,-1
1,radix4-matched,1,9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.660671,5.250458,5.250911,0.000453,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.163616,3047.353339,339.885005,3195381575.313723,fused,shoup,-1
1,grouped,8,6-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.633505,4.874650,4.875113,0.000463,6,12,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.159424,3282.287253,342.850446,3441727639.090390,fused,shoup,-1
1,grouped,8,7-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.623968,5.291162,5.291597,0.000436,7,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.158112,3023.910702,339.895864,3170800188.605102,fused,shoup,-1
1,grouped,8,8-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.621120,4.195328,4.195756,0.000428,8,10,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.158304,3813.765956,348.017096,3999023451.259405,fused,shoup,-1
1,grouped,8,9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.623297,4.130867,4.131307,0.000439,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.152897,3873.278451,348.530261,4061426825.291811,fused,shoup,-1
1,grouped,8,10-9-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","8+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.620417,5.306521,5.306969,0.000447,10,9,3,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.155680,3015.157906,339.828174,3161622216.454172,fused,shoup,-1
1,grouped,16,6-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.625216,4.222566,4.223039,0.000473,6,12,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.156769,3789.165052,347.791682,3973227533.284858,fused,shoup,-1
1,grouped,16,7-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.627617,4.370534,4.371027,0.000492,7,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.153791,3660.879532,346.680964,3838710415.635728,fused,shoup,-1
1,grouped,16,8-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.628832,3.333478,3.333948,0.000470,8,10,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.158432,4799.791040,354.604095,5032945689.539025,fused,shoup,-1
1,grouped,16,9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.627329,3.250944,3.251342,0.000398,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.161024,4921.647166,355.245331,5160721098.248037,fused,shoup,-1
1,grouped,16,10-9-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.618143,4.198861,4.199314,0.000453,10,9,3,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.156223,3810.557086,348.028643,3995658706.493217,fused,shoup,-1
1,grouped,32,6-12-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.628193,4.067584,4.068068,0.000484,6,12,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.159008,3933.538890,348.927599,4124614474.874747,fused,shoup,-1
1,grouped,32,7-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.624512,4.157491,4.157992,0.000501,7,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.155647,3848.474766,348.298181,4035418276.112410,fused,shoup,-1
1,grouped,32,8-10-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.630527,3.053568,3.054045,0.000477,8,10,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.159361,5239.771751,356.796760,5494298903.600699,fused,shoup,-1
1,grouped,32,9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.630655,3.103283,3.103726,0.000443,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.157248,5155.829855,356.417405,5406279445.919377,fused,shoup,-1
1,grouped,32,10-9-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped+appt-online-register-tail-grouped+appt-online-register-tail-grouped","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.625471,3.743335,3.743796,0.000461,10,9,3,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.157473,4274.263992,351.445376,4481890639.895347,fused,shoup,-1
2,v06,0,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,21.590816,1.835520,1.835932,0.000412,0,0,0,0,0,natural,natural,"",20.160383,8716.875734,367.084288,9140306689.281309,fused,shoup,-1
2,radix4-matched,1,9-11-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail+appt-online-register-tail+appt-online-register-tail","256+256+256","8+8+8","16+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.627935,5.162035,5.162464,0.000429,9,11,2,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.158527,3099.552513,340.798973,3250116376.179995,fused,shoup,-1
