variant,trial,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,logical_subgraphs,execution_stage_partition,execution_groups,materialized_boundaries,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_coefficient_reuse_stages,segment_cta_weights,execution_group_cores,boundary_storage,boundary_buffers,ready_window,packet_readiness,packet_compute_layout,packet_fold_wave_barriers,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
v07_resident_core,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,12,4096,16,998244353,30,0,0,0,dataflow-radix4,"3+3+3+3",4,"6+6",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+3+3+3","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.067328,0.041718,0.041882,0.000164,0,0,0,0,0,7,natural,natural,"",0.074976,383529.732353,86946.243026,1570937783.718481,fused,shoup,-1
v06_hybrid2d,2,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,12,4096,16,998244353,30,6,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.067552,0.009114,0.009255,0.000142,0,0,0,0,0,7,natural,natural,"",0.074400,1755617.885529,105914.251095,7191010859.127453,fused,shoup,-1
v07_resident_generic,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,12,4096,16,998244353,30,0,0,0,dataflow-radix4,"3+3+3+3",4,"6+6",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+3+3+3","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.068640,0.033792,0.033942,0.000150,0,0,0,0,0,7,natural,natural,"",0.074016,473484.844787,90678.274137,1939393924.246478,fused,shoup,-1
v07_resident_core,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,12,4096,16,998244353,30,0,0,0,dataflow-radix4,"3+3+3+3",4,"6+6",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+3+3+3","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.067648,0.041820,0.041979,0.000159,0,0,0,0,0,7,natural,natural,"",0.157888,382590.621978,59845.265523,1567091187.620752,fused,shoup,-1
v06_hybrid2d,3,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,12,4096,16,998244353,30,6,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.068288,0.009093,0.009237,0.000144,0,0,0,0,0,7,natural,natural,"",0.075776,1759572.117964,104467.881370,7207207395.181911,fused,shoup,-1
v07_full,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,12,4096,16,998244353,30,0,0,0,dataflow-radix4,"3+3+3+3",4,"3+3+3+3",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+3+3+3","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.067040,0.120709,0.120883,0.000174,0,0,0,0,0,7,natural,natural,"",0.075488,132550.049552,60781.701599,542925002.963218,fused,shoup,-1
v06_hybrid2d,1,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,7,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.029696,0.008458,0.008618,0.000159,0,0,0,0,0,7,natural,natural,"",0.032480,118227.906160,14157.439361,1937046014.532096,fused,shoup,-1
v07_full,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"3+4+3+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.029696,0.074875,0.075039,0.000164,0,0,0,0,0,7,natural,natural,"",0.032896,13355.614428,7274.479520,218818386.794375,fused,shoup,-1
v07_resident_generic,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.029696,0.023634,0.023806,0.000172,0,0,0,0,0,7,natural,natural,"",0.032256,42312.064005,11684.164599,693240856.659467,fused,shoup,-1
v07_resident_core,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.029696,0.031580,0.031732,0.000152,0,0,0,0,0,7,natural,natural,"",0.032128,31665.449407,10706.161174,518806723.077041,fused,shoup,-1
v07_full,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"3+4+3+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.029696,0.075203,0.075360,0.000158,0,0,0,0,0,7,natural,natural,"",0.032960,13297.419324,7253.811230,217864918.199672,fused,shoup,-1
v07_resident_generic,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.030720,0.023654,0.023815,0.000161,0,0,0,0,0,7,natural,natural,"",0.031584,42275.433902,11633.534765,692640709.047441,fused,shoup,-1
v07_resident_core,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.029696,0.031560,0.031726,0.000167,0,0,0,0,0,7,natural,natural,"",0.032288,31685.999695,10690.193029,519143419.006516,fused,shoup,-1
v06_hybrid2d,2,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,7,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.029696,0.008479,0.008637,0.000158,0,0,0,0,0,7,natural,natural,"",0.033984,117942.334519,13858.338527,1932367208.762433,fused,shoup,-1
v07_resident_generic,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.028672,0.023613,0.023793,0.000179,0,0,0,0,0,7,natural,natural,"",0.032384,42348.760981,11810.636357,693842099.915676,fused,shoup,-1
v07_resident_core,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.030720,0.031560,0.031732,0.000172,0,0,0,0,0,7,natural,natural,"",0.032704,31685.999695,10528.124598,519143419.006516,fused,shoup,-1
v06_hybrid2d,3,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,7,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.030720,0.008438,0.008610,0.000172,0,0,0,0,0,7,natural,natural,"",0.033248,118514.864057,13811.056060,1941747532.710462,fused,shoup,-1
v07_full,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,1,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"3+4+3+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.029696,0.075121,0.075288,0.000167,0,0,0,0,0,7,natural,natural,"",0.035360,13311.920172,7133.856023,218102500.103843,fused,shoup,-1
v06_hybrid2d,1,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,7,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.069152,0.010342,0.010484,0.000141,0,0,0,0,0,7,natural,natural,"",0.075168,386757.406258,25862.782964,6336633344.132967,fused,shoup,-1
v07_full,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"3+4+3+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.072704,0.155013,0.155182,0.000168,0,0,0,0,0,7,natural,natural,"",0.082784,25804.265889,12882.400847,422777092.328330,fused,shoup,-1
v07_resident_generic,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.070848,0.033464,0.033648,0.000184,0,0,0,0,0,7,natural,natural,"",0.077952,119530.293743,21946.149350,1958384332.692049,fused,shoup,-1
v07_resident_core,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.072608,0.035144,0.035318,0.000174,0,0,0,0,0,7,natural,natural,"",0.076928,113818.470374,21659.123566,1864801818.609448,fused,shoup,-1
v07_full,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"3+4+3+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.070720,0.155136,0.155285,0.000149,0,0,0,0,0,7,natural,natural,"",0.082944,25783.827703,12953.367690,422442233.086329,fused,shoup,-1
v07_resident_generic,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.070880,0.033444,0.033614,0.000170,0,0,0,0,0,7,natural,natural,"",0.078880,119603.496381,21833.603635,1959583684.701953,fused,shoup,-1
v07_resident_core,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.070912,0.035226,0.035473,0.000247,0,0,0,0,0,7,natural,natural,"",0.076704,113553.779056,21876.858763,1860465116.057446,fused,shoup,-1
v06_hybrid2d,2,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,7,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.069984,0.010363,0.010513,0.000150,0,0,0,0,0,7,natural,natural,"",0.081600,385993.071664,24699.457053,6324110486.137845,fused,shoup,-1
v07_resident_generic,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.070656,0.033505,0.033670,0.000165,0,0,0,0,0,7,natural,natural,"",0.075712,119384.170233,22237.877199,1955990245.103933,fused,shoup,-1
v07_resident_core,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.070688,0.035226,0.035394,0.000168,0,0,0,0,0,7,natural,natural,"",0.078400,113553.779056,21702.142112,1860465116.057446,fused,shoup,-1
v06_hybrid2d,3,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,7,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.077280,0.010342,0.010495,0.000152,0,0,0,0,0,7,natural,natural,"",0.080448,386757.406258,23799.550382,6336633344.132967,fused,shoup,-1
v07_full,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,4,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"3+4+3+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.077856,0.154972,0.155144,0.000172,0,0,0,0,0,7,natural,natural,"",0.078848,25811.086647,12833.833702,422888843.631821,fused,shoup,-1
v06_hybrid2d,1,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,32,14,16384,16,998244353,30,7,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.285504,0.016568,0.016745,0.000177,0,0,0,0,0,7,natural,natural,"",0.285664,965698.400537,27223.091904,15822002594.401445,fused,shoup,-1
v07_full,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,16,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"3+4+3+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.286176,0.467763,0.467933,0.000169,0,0,0,0,0,7,natural,natural,"",0.287744,34205.340387,15359.756254,560420296.901621,fused,shoup,-1
v07_resident_generic,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,16,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.286080,0.064451,0.064623,0.000173,0,0,0,0,0,7,natural,natural,"",0.265152,248252.296077,25987.417420,4067365618.920171,fused,shoup,-1
v07_resident_core,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,14,16384,16,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"7+7",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.289728,0.070226,0.070403,0.000177,0,0,0,0,0,7,natural,natural,"",0.270528,227836.090021,25377.413738,3732866498.899376,fused,shoup,-1
v07_full,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,14,16384,16,998244353,30,0,0,0,dataflow-radix4,"3+4+3+4",4,"3+4+3+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","3+4+3+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.278304,0.468091,0.468249,0.000158,0,0,0,0,0,7,natural,natural,"",0.267904,34181.395705,15774.442573,560027987.236896,fused,shoup,-1
