rank,operator,precision,direction,normalization,placement,logN,N,batch,element_stride,batch_stride,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,shared_layout,fft_core,stage_space,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,stage_handoff,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,median_Gbutterfly_s,slowdown_vs_best
114,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,8,4,7,1,0,0,named-barrier,1,0.385485,0.385485,0.385485,87.044764,1.125412
115,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,8,2,7,1,0,0,named-barrier,1,0.385741,0.385741,0.385741,86.986989,1.126159
116,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,8,8,8,1,0,0,named-barrier,1,0.385946,0.385946,0.385946,86.940829,1.126758
117,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,16,4,7,1,0,0,named-barrier,1,0.387584,0.387584,0.387584,86.573316,1.131540
118,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,16,2,7,1,0,0,named-barrier,1,0.388403,0.388403,0.388403,86.390718,1.133931
119,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,4,16,8,1,0,0,named-barrier,1,0.389171,0.389171,0.389171,86.220238,1.136173
120,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,8,2,8,1,0,0,named-barrier,1,0.389888,0.389888,0.389888,86.061723,1.138266
121,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,2,32,9,1,0,0,named-barrier,1,0.390758,0.390758,0.390758,85.870022,1.140806
122,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,4,16,1,7,1,0,0,named-barrier,1,0.390810,0.390810,0.390810,85.858772,1.140958
123,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,16,8,7,1,0,0,named-barrier,1,0.391014,0.391014,0.391014,85.813802,1.141553
124,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,2,32,9,1,0,0,named-barrier,1,0.391014,0.391014,0.391014,85.813802,1.141553
125,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,4,4,9,1,0,0,named-barrier,1,0.391475,0.391475,0.391475,85.712791,1.142899
126,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,8,8,2,7,1,0,0,named-barrier,1,0.392448,0.392448,0.392448,85.500324,1.145740
127,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,8,4,8,9,1,0,0,named-barrier,1,0.393472,0.393472,0.393472,85.277810,1.148729
128,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,4,8,7,1,0,0,named-barrier,1,0.394189,0.394189,0.394189,85.122739,1.150823
129,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,4,1,7,1,0,0,named-barrier,1,0.394957,0.394957,0.394957,84.957221,1.153065
130,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,8,16,8,1,0,0,named-barrier,1,0.395213,0.395213,0.395213,84.902190,1.153812
131,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,16,8,7,1,0,0,named-barrier,1,0.395674,0.395674,0.395674,84.803312,1.155158
132,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,4,32,9,1,0,0,named-barrier,1,0.397466,0.397466,0.397466,84.420968,1.160390
133,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,4,8,9,1,0,0,named-barrier,1,0.397466,0.397466,0.397466,84.420968,1.160390
134,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,4,16,9,1,0,0,named-barrier,1,0.397619,0.397619,0.397619,84.388362,1.160836
135,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,16,1,7,1,0,0,named-barrier,1,0.399258,0.399258,0.399258,84.042062,1.165621
136,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,8,4,8,1,0,0,named-barrier,1,0.400128,0.400128,0.400128,83.859250,1.168161
137,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,8,4,8,1,0,0,named-barrier,1,0.400282,0.400282,0.400282,83.827064,1.168611
138,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,4,16,9,1,0,0,named-barrier,1,0.400998,0.400998,0.400998,83.677219,1.170701
139,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,16,4,8,1,0,0,named-barrier,1,0.401050,0.401050,0.401050,83.666536,1.170853
140,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,8,2,7,1,0,0,named-barrier,1,0.401408,0.401408,0.401408,83.591833,1.171898
141,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,16,4,8,1,0,0,named-barrier,1,0.401715,0.401715,0.401715,83.527915,1.172795
142,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,2,16,8,1,0,0,named-barrier,1,0.403098,0.403098,0.403098,83.241464,1.176832
143,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,2,16,8,1,0,0,named-barrier,1,0.403354,0.403354,0.403354,83.188626,1.177580
144,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,16,4,7,1,0,0,named-barrier,1,0.404685,0.404685,0.404685,82.914983,1.181465
145,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,8,8,8,1,0,0,named-barrier,1,0.405453,0.405453,0.405453,82.757920,1.183708
146,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,16,8,8,1,0,0,named-barrier,1,0.405760,0.405760,0.405760,82.695270,1.184604
147,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,16,8,8,1,0,0,named-barrier,1,0.405811,0.405811,0.405811,82.684831,1.184753
148,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,2,32,9,1,0,0,named-barrier,1,0.406016,0.406016,0.406016,82.643123,1.185351
149,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,4,8,9,1,0,0,named-barrier,1,0.406477,0.406477,0.406477,82.549440,1.186697
150,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,2,32,9,1,0,0,named-barrier,1,0.406784,0.406784,0.406784,82.487099,1.187593
151,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,32,4,7,1,0,0,named-barrier,1,0.406835,0.406835,0.406835,82.476712,1.187742
152,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,4,4,9,1,0,0,named-barrier,1,0.406938,0.406938,0.406938,82.455964,1.188043
153,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,8,8,8,1,0,0,named-barrier,1,0.407245,0.407245,0.407245,82.393770,1.188939
154,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,8,4,9,1,0,0,named-barrier,1,0.407859,0.407859,0.407859,82.269651,1.190732
155,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,16,2,8,1,0,0,named-barrier,1,0.408013,0.408013,0.408013,82.238673,1.191181
156,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,16,4,7,1,0,0,named-barrier,1,0.408064,0.408064,0.408064,82.228361,1.191330
157,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,16,2,7,1,0,0,named-barrier,1,0.408422,0.408422,0.408422,82.156197,1.192376
158,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,8,8,9,1,0,0,named-barrier,1,0.408474,0.408474,0.408474,82.145905,1.192527
159,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,4,8,1,7,1,0,0,named-barrier,1,0.408525,0.408525,0.408525,82.135604,1.192676
160,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,8,2,8,1,0,0,named-barrier,1,0.408730,0.408730,0.408730,82.094448,1.193275
161,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,4,8,9,1,0,0,named-barrier,1,0.408883,0.408883,0.408883,82.063614,1.193721
162,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,8,8,7,1,0,0,named-barrier,1,0.409037,0.409037,0.409037,82.032798,1.194171
163,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,16,2,7,1,0,0,named-barrier,1,0.409190,0.409190,0.409190,82.001999,1.194618
164,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,32,2,7,1,0,0,named-barrier,1,0.410726,0.410726,0.410726,81.695338,1.199102
165,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,32,4,7,1,0,0,named-barrier,1,0.411238,0.411238,0.411238,81.593631,1.200597
166,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,8,8,9,1,0,0,named-barrier,1,0.412006,0.412006,0.412006,81.441535,1.202839
167,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,8,16,8,1,0,0,named-barrier,1,0.412774,0.412774,0.412774,81.290000,1.205081
168,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,4,16,9,1,0,0,named-barrier,1,0.412979,0.412979,0.412979,81.249687,1.205680
169,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,8,16,9,1,0,0,named-barrier,1,0.413645,0.413645,0.413645,81.118952,1.207624
170,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,8,16,9,1,0,0,named-barrier,1,0.413901,0.413901,0.413901,81.068779,1.208371
171,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,4,16,9,1,0,0,named-barrier,1,0.415488,0.415488,0.415488,80.759087,1.213004
172,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,8,8,7,1,0,0,named-barrier,1,0.416717,0.416717,0.416717,80.520946,1.216593
173,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,4,8,1,7,1,0,0,named-barrier,1,0.416922,0.416922,0.416922,80.481392,1.217191
174,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,16,1,7,1,0,0,named-barrier,1,0.417331,0.417331,0.417331,80.402401,1.218385
175,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,16,8,7,1,0,0,named-barrier,1,0.417485,0.417485,0.417485,80.372819,1.218835
176,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,16,2,7,1,0,0,named-barrier,1,0.423885,0.423885,0.423885,79.159317,1.237519
177,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,4,32,9,1,0,0,named-barrier,1,0.425165,0.425165,0.425165,78.921004,1.241256
178,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,32,2,7,1,0,0,named-barrier,1,0.428134,0.428134,0.428134,78.373598,1.249924
179,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,8,16,8,1,0,0,named-barrier,1,0.434432,0.434432,0.434432,77.237483,1.268311
180,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,16,16,8,1,0,0,named-barrier,1,0.434995,0.434995,0.434995,77.137470,1.269955
181,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,16,8,7,1,0,0,named-barrier,1,0.438426,0.438426,0.438426,76.533925,1.279971
182,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,16,1,7,1,0,0,named-barrier,1,0.439450,0.439450,0.439450,76.355585,1.282961
183,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,8,32,9,1,0,0,named-barrier,1,0.440218,0.440218,0.440218,76.222380,1.285203
184,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,4,32,9,1,0,0,named-barrier,1,0.440525,0.440525,0.440525,76.169221,1.286099
185,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,32,8,7,1,0,0,named-barrier,1,0.442675,0.442675,0.442675,75.799213,1.292376
186,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,32,1,7,1,0,0,named-barrier,1,0.442931,0.442931,0.442931,75.755398,1.293123
187,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,16,4,8,1,0,0,named-barrier,1,0.448154,0.448154,0.448154,74.872618,1.308372
188,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,16,4,8,1,0,0,named-barrier,1,0.450304,0.450304,0.450304,74.515070,1.314649
189,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,32,4,7,1,0,0,named-barrier,1,0.453376,0.453376,0.453376,74.010165,1.323617
190,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,16,8,8,1,0,0,named-barrier,1,0.453837,0.453837,0.453837,73.935013,1.324963
191,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,8,4,9,1,0,0,named-barrier,1,0.454144,0.454144,0.454144,73.885005,1.325859
192,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,16,8,8,1,0,0,named-barrier,1,0.456550,0.456550,0.456550,73.495567,1.332884
193,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,32,4,7,1,0,0,named-barrier,1,0.457011,0.457011,0.457011,73.421462,1.334230
194,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,32,2,7,1,0,0,named-barrier,1,0.457882,0.457882,0.457882,73.281897,1.336772
195,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,8,8,9,1,0,0,named-barrier,1,0.457984,0.457984,0.457984,73.265507,1.337070
196,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,16,2,8,1,0,0,named-barrier,1,0.458906,0.458906,0.458906,73.118374,1.339762
197,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,8,8,9,1,0,0,named-barrier,1,0.459213,0.459213,0.459213,73.069465,1.340658
198,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,8,16,9,1,0,0,named-barrier,1,0.462029,0.462029,0.462029,72.624113,1.348880
199,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,8,16,9,1,0,0,named-barrier,1,0.462899,0.462899,0.462899,72.487555,1.351419
200,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,32,2,7,1,0,0,named-barrier,1,0.476058,0.476058,0.476058,70.483977,1.389837
201,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,16,16,8,1,0,0,named-barrier,1,0.483021,0.483021,0.483021,69.467885,1.410165
202,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,1,4,9,1,0,0,named-barrier,1,0.483994,0.483994,0.483994,69.328257,1.413006
203,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,1,4,9,1,0,0,named-barrier,1,0.484096,0.484096,0.484096,69.313592,1.413303
204,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,8,1,8,9,1,0,0,named-barrier,1,0.486093,0.486093,0.486093,69.028860,1.419134
205,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,8,1,8,9,1,0,0,named-barrier,1,0.486246,0.486246,0.486246,69.007054,1.419580
206,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,8,32,9,1,0,0,named-barrier,1,0.486810,0.486810,0.486810,68.927222,1.421227
207,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,32,8,7,1,0,0,named-barrier,1,0.487424,0.487424,0.487424,68.840338,1.423019
208,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,4,1,8,9,1,0,0,named-barrier,1,0.488397,0.488397,0.488397,68.703219,1.425860
209,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,4,1,8,9,1,0,0,named-barrier,1,0.488602,0.488602,0.488602,68.674422,1.426459
210,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,32,1,7,1,0,0,named-barrier,1,0.489165,0.489165,0.489165,68.595357,1.428102
211,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,1,16,9,1,0,0,named-barrier,1,0.490650,0.490650,0.490650,68.387769,1.432438
212,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,1,16,9,1,0,0,named-barrier,1,0.490752,0.490752,0.490752,68.373503,1.432735
213,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,8,1,16,9,1,0,0,named-barrier,1,0.490854,0.490854,0.490854,68.359235,1.433033
214,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,8,1,16,9,1,0,0,named-barrier,1,0.491571,0.491571,0.491571,68.259558,1.435126
215,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,1,32,9,1,0,0,named-barrier,1,0.517632,0.517632,0.517632,64.822947,1.511211
216,fft,fp64,forward,none,out-of-place,16,65536,64,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,1,32,9,1,0,0,named-barrier,1,0.517837,0.517837,0.517837,64.797310,1.511809
1,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,8,4,4,8,1,0,0,named-barrier,1,0.348774,0.348774,0.348774,102.219611,1.000000
2,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,4,4,4,8,1,0,0,named-barrier,1,0.353126,0.353126,0.353126,100.959836,1.012478
3,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,8,4,4,9,1,0,0,named-barrier,1,0.353280,0.353280,0.353280,100.915940,1.012920
4,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,8,4,4,8,1,0,0,named-barrier,1,0.353792,0.353792,0.353792,100.769895,1.014388
5,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,4,4,4,9,1,0,0,named-barrier,1,0.354253,0.354253,0.354253,100.638825,1.015709
6,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,8,8,4,8,1,0,0,named-barrier,1,0.354509,0.354509,0.354509,100.566142,1.016443
7,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,8,4,4,8,1,0,0,named-barrier,1,0.356608,0.356608,0.356608,99.974156,1.022462
8,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,4,4,4,8,1,0,0,named-barrier,1,0.358246,0.358246,0.358246,99.516940,1.027158
