trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,7,0,0,16,65536,64,1,65536,10,30,2.760672,0.324096,2.606400,197472.339225,103.532378,12941547223.451378,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,7,0,0,16,65536,64,1,65536,10,30,2.763808,0.319249,2.602784,200470.439137,105.104246,13138030699.266567,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,7,0,0,16,65536,64,1,65536,10,30,2.761696,0.319147,2.598112,200534.761693,105.137969,13142246142.333422,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,7,0,0,16,65536,64,1,65536,10,30,2.765312,0.327407,2.600896,195475.390485,102.485402,12810675190.823483,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,7,0,0,16,65536,64,1,65536,10,30,2.762240,0.322082,2.597312,198707.080031,104.179738,13022467196.919708,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,7,0,0,16,65536,64,1,65536,10,30,2.776960,0.317918,2.611072,201309.864408,105.544346,13193043273.872461,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,7,0,0,16,65536,64,1,65536,10,30,2.761376,0.316348,2.597632,202309.029938,106.068197,13258524586.017273,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,8,0,0,16,65536,64,1,65536,10,30,2.764608,0.321399,2.598368,199129.133561,104.401015,13050126897.022238,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,8,0,0,16,65536,64,1,65536,10,30,2.764864,0.315358,2.601184,202944.043341,106.401127,13300140824.423857,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,8,0,0,16,65536,64,1,65536,10,30,2.764928,0.311808,2.607904,205254.502515,107.612473,13451559076.836880,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,8,0,0,16,65536,64,1,65536,10,30,2.767968,0.311501,2.602976,205456.924659,107.718600,13464825014.456528,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,8,0,0,16,65536,64,1,65536,10,30,2.693568,0.316860,2.601568,201982.124987,105.896804,13237100543.124710,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,8,0,0,16,65536,64,1,65536,10,30,2.777792,0.313754,2.610208,203981.720059,106.945168,13368146005.796450,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,8,0,0,16,65536,64,1,65536,10,30,2.765952,0.311228,2.599840,205637.197491,107.813115,13476639374.755508,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,8,0,0,16,65536,64,1,65536,10,30,2.763552,0.309931,2.603200,206497.787019,108.264312,13533038970.090622,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,9,0,0,16,65536,64,1,65536,10,30,2.761728,0.332595,2.606208,192426.108752,100.886700,12610837463.200457,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,9,0,0,16,65536,64,1,65536,10,30,2.783456,0.324130,2.607264,197451.567957,103.521488,12940185957.609055,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,9,0,0,16,65536,64,1,65536,10,30,2.762016,0.319113,2.595488,200556.224206,105.149222,13143652709.558849,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,9,0,0,16,65536,64,1,65536,10,30,2.763136,0.319829,2.596128,200106.716443,104.913550,13114193768.823034,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,9,0,0,16,65536,64,1,65536,10,30,2.763936,0.327305,2.602400,195536.564888,102.517475,12814684316.475723,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,9,0,0,16,65536,64,1,65536,10,30,2.762336,0.322321,2.599456,198559.785489,104.102513,13012814101.812063,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,9,0,0,16,65536,64,1,65536,10,30,2.763072,0.317884,2.597856,201331.455413,105.555666,13194458261.944391,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,0,0,16,65536,64,1,65536,10,30,2.765984,0.317030,2.594560,201873.384989,105.839793,13229974158.630730,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,10,0,0,16,65536,64,1,65536,10,30,2.760832,0.366831,2.605600,174467.301816,91.471113,11433889091.841669,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,10,0,0,16,65536,64,1,65536,10,30,2.764544,0.339695,2.600640,188404.333254,98.778131,12347266384.114573,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,10,0,0,16,65536,64,1,65536,10,30,2.765600,0.333858,2.600896,191698.190927,100.505061,12563132640.565878,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,10,0,0,16,65536,64,1,65536,10,30,2.763456,0.344201,2.599296,185938.109975,97.485120,12185639975.303421,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,0,0,16,65536,64,1,65536,10,30,2.762944,0.354987,2.605312,180288.461048,94.523077,11815384583.219269,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,0,0,16,65536,64,1,65536,10,30,2.766272,0.333961,2.600160,191639.411393,100.474244,12559280465.082542,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,0,0,16,65536,64,1,65536,10,30,2.769312,0.329967,2.602272,193958.829475,101.690287,12711285848.477940,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,10,30,2.777216,0.335633,2.608512,190684.428498,99.973558,12496694706.029678,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,8,0,0,18,262144,16,1,262144,10,30,2.760800,0.359219,2.599328,44541.049842,105.085521,11676168969.751595,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,8,0,0,18,262144,16,1,262144,10,30,2.764640,0.333995,2.599200,47904.953707,113.021966,12557996184.468245,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,8,0,0,18,262144,16,1,262144,10,30,2.761120,0.323413,2.601856,49472.294152,116.719786,12968865078.300484,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,8,0,0,18,262144,16,1,262144,10,30,2.762240,0.317781,2.599904,50349.087665,118.788401,13198711236.916687,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,8,0,0,18,262144,16,1,262144,10,30,2.762560,0.347682,2.604160,46019.047724,108.572555,12063617246.439909,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,8,0,0,18,262144,16,1,262144,10,30,2.767296,0.327817,2.602016,48807.790978,115.152026,12794669558.200377,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,8,0,0,18,262144,16,1,262144,10,30,2.763200,0.319966,2.606080,50005.333508,117.977383,13108598147.171556,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,8,0,0,18,262144,16,1,262144,10,30,2.763200,0.315324,2.600480,50741.501378,119.714221,13301580137.149168,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,9,0,0,18,262144,16,1,262144,10,30,2.761664,0.342869,2.600256,46665.006372,110.096563,12232951430.415829,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,9,0,0,18,262144,16,1,262144,10,30,2.765184,0.326076,2.597888,49068.355585,115.766775,12862975006.350077,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,9,0,0,18,262144,16,1,262144,10,30,2.763872,0.318839,2.599744,50181.994316,118.394178,13154908717.879002,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,9,0,0,18,262144,16,1,262144,10,30,2.763616,0.314709,2.602400,50840.563631,119.947938,13327548712.409113,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,9,0,0,18,262144,16,1,262144,10,30,2.760576,0.333039,2.597632,48042.432115,113.346318,12594035324.360630,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,9,0,0,18,262144,16,1,262144,10,30,2.762016,0.323209,2.597952,49503.646908,116.793756,12977084015.009205,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,9,0,0,18,262144,16,1,262144,10,30,2.763936,0.316860,2.597376,50495.531247,119.133905,13237100543.124710,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,0,0,18,262144,16,1,262144,10,30,2.761312,0.313583,2.599072,51023.185968,120.378799,13375422062.287394,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,10,0,0,18,262144,16,1,262144,10,30,2.762272,0.357478,2.595168,44757.947759,105.597247,11733027457.335545,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,10,0,0,18,262144,16,1,262144,10,30,2.765152,0.333585,2.596128,47963.775337,113.160743,12573415921.917282,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,10,0,0,18,262144,16,1,262144,10,30,2.777568,0.323174,2.608128,49508.869383,116.806077,12978453055.443533,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,10,0,0,18,262144,16,1,262144,10,30,2.761856,0.317986,2.596864,50316.659925,118.711894,13190210499.359505,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,0,0,18,262144,16,1,262144,10,30,2.763456,0.347136,2.598944,46091.446642,108.743366,12082596188.404984,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,0,0,18,262144,16,1,262144,10,30,2.779072,0.327782,2.608128,48812.867656,115.164003,12796000378.897842,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,0,0,18,262144,16,1,262144,10,30,2.764160,0.320102,2.595168,49984.006113,117.927066,13103007298.612196,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,10,30,2.777440,0.315187,2.607904,50763.485035,119.766087,13307343021.120323,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,10,0,0,20,1048576,4,1,1048576,10,30,2.764000,0.401203,2.598048,9970.010574,104.543138,10454313807.742228,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,10,0,0,20,1048576,4,1,1048576,10,30,2.780960,0.350447,2.608960,11413.997070,119.684434,11968443391.316320,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,10,0,0,20,1048576,4,1,1048576,10,30,2.771904,0.333107,2.597408,12008.147284,125.914550,12591455046.283236,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,10,30,2.764320,0.323584,2.598624,12361.551002,129.620257,12962025703.594608,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,0,0,20,1048576,4,1,1048576,10,30,2.763168,0.382225,2.599680,10465.038406,109.733881,10973388112.002291,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,0,0,20,1048576,4,1,1048576,10,30,2.763584,0.341197,2.597632,11723.439196,122.929170,12292916978.121727,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,0,0,20,1048576,4,1,1048576,10,30,2.763616,0.327202,2.599776,12224.858873,128.186936,12818693617.128281,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,10,30,2.763328,0.320068,2.600512,12497.333773,131.044043,13104404258.563057,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,5,0,0,12,4096,1024,1,4096,10,30,5.469664,0.411989,5.118176,2485501.255347,61.083679,10180613141.900633,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,5,0,0,12,4096,1024,1,4096,10,30,5.457632,0.419021,5.104256,2443792.755977,60.058651,10009775128.481676,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,5,0,0,12,4096,1024,1,4096,10,30,5.466688,0.432026,5.122112,2370230.013259,58.250773,9708462134.309597,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,5,0,0,12,4096,1024,1,4096,10,30,5.457984,0.527394,5.112288,1941621.965585,47.717301,7952883571.036612,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,5,0,0,12,4096,1024,1,4096,10,30,5.469376,0.388403,5.116576,2636435.491204,64.793039,10798839771.970226,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,5,0,0,12,4096,1024,1,4096,10,30,5.453952,0.395435,5.108224,2589555.388042,63.640913,10606818869.420450,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,5,0,0,12,4096,1024,1,4096,10,30,5.459232,0.400623,5.108832,2556019.420837,62.816733,10469455547.748346,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,5,0,0,12,4096,1024,1,4096,10,30,5.456512,0.470562,5.109600,2176120.716593,53.480343,8913390455.163433,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,6,0,0,12,4096,1024,1,4096,10,30,5.464544,0.397892,5.106272,2573560.951503,63.247834,10541305657.355312,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,6,0,0,12,4096,1024,1,4096,10,30,5.455552,0.408951,5.107296,2503964.643400,61.537435,10256239179.367290,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,6,0,0,12,4096,1024,1,4096,10,30,5.460768,0.411648,5.106784,2487562.337440,61.134332,10189055334.155287,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,6,0,0,12,4096,1024,1,4096,10,30,5.455584,0.452779,5.103872,2261590.649370,55.580852,9263475299.821211,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,6,0,0,12,4096,1024,1,4096,10,30,5.459616,0.379870,5.107264,2695659.904923,66.248538,11041422970.565147,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,6,0,0,12,4096,1024,1,4096,10,30,5.458016,0.389188,5.106880,2631117.393985,64.662341,10777056845.764578,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,6,0,0,12,4096,1024,1,4096,10,30,5.458016,0.392294,5.105792,2610284.475162,64.150351,10691725210.262295,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,6,0,0,12,4096,1024,1,4096,10,30,5.455584,0.424107,5.106016,2414486.973687,59.338432,9889738644.223478,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,7,0,0,12,4096,1024,1,4096,10,30,5.456224,0.404992,5.103808,2528444.917857,62.139062,10356510383.541965,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,7,0,0,12,4096,1024,1,4096,10,30,5.474624,0.405606,5.108224,2524615.064396,62.044940,10340823303.765232,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,7,0,0,12,4096,1024,1,4096,10,30,5.458112,0.421376,5.104352,2430133.543645,59.722962,9953826994.768879,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,7,0,0,12,4096,1024,1,4096,10,30,5.454656,0.542003,5.107296,1889287.688470,46.431134,7738522371.971907,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,7,0,0,12,4096,1024,1,4096,10,30,5.456736,0.402125,5.113984,2546473.183232,62.582125,10430354158.518570,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,7,0,0,12,4096,1024,1,4096,10,30,5.457216,0.402739,5.110784,2542588.373786,62.486652,10414441979.025558,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,7,0,0,12,4096,1024,1,4096,10,30,5.458912,0.407415,5.102528,2513404.930905,61.769440,10294906596.986788,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,7,0,0,12,4096,1024,1,4096,10,30,5.454432,0.506641,5.111776,2021154.660332,49.671897,8278649488.720918,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,8,0,0,12,4096,1024,1,4096,10,30,5.460000,0.608427,5.104800,1683029.388190,41.362130,6893688374.024879,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,8,0,0,12,4096,1024,1,4096,10,30,5.453984,0.602897,5.107648,1698465.771897,41.741495,6956915801.691242,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,8,0,0,12,4096,1024,1,4096,10,30,5.456640,0.598391,5.110528,1711254.330488,42.055786,7009297737.677056,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,8,0,0,12,4096,1024,1,4096,10,30,5.454816,0.774246,5.107552,1322576.387952,32.503637,5417272885.050223,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,8,0,0,12,4096,1024,1,4096,10,30,5.457152,0.597675,5.106336,1713306.678546,42.106225,7017704155.325298,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,8,0,0,12,4096,1024,1,4096,10,30,5.458720,0.595934,5.110912,1718311.507444,42.229224,7038203934.489625,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,8,0,0,12,4096,1024,1,4096,10,30,5.459680,0.594466,5.104256,1722553.925623,42.333485,7055580879.351826,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,8,0,0,12,4096,1024,1,4096,10,30,5.382272,0.703590,5.108352,1455392.242548,35.767720,5961286625.475760,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,9,0,0,12,4096,1024,1,4096,10,30,5.455616,0.993280,5.106688,1030927.779899,25.336081,4222680186.465172,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,9,0,0,12,4096,1024,1,4096,10,30,5.456608,0.955597,5.107680,1071581.649343,26.335191,4389198435.707418,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,9,0,0,12,4096,1024,1,4096,10,30,5.453248,0.940066,5.109536,1089285.036426,26.770269,4461711509.199678,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,9,0,0,12,4096,1024,1,4096,10,30,5.465568,1.154935,5.126944,886629.615657,21.789809,3631634905.731356,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,9,0,0,12,4096,1024,1,4096,10,30,5.466400,0.963925,5.115872,1062322.914987,26.107648,4351274659.785960,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,9,0,0,12,4096,1024,1,4096,10,30,5.461984,0.952286,5.107424,1075307.337069,26.426753,4404458852.636082,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,9,0,0,12,4096,1024,1,4096,10,30,5.472768,0.932966,5.120448,1097574.347588,26.973987,4495664527.721853,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,0,0,12,4096,1024,1,4096,10,30,5.466976,1.068544,5.152128,958313.341396,23.551509,3925251446.359313,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,10,0,0,12,4096,1024,1,4096,10,30,5.459904,1.819204,5.107808,562883.481511,13.833424,2305570740.270282,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,10,0,0,12,4096,1024,1,4096,10,30,5.465184,1.738035,5.114496,589171.035665,14.479467,2413244562.083599,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,10,0,0,12,4096,1024,1,4096,10,30,5.456896,1.687313,5.107904,606882.037624,14.914733,2485788826.109663,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,10,30,5.466464,1.834496,5.108096,558191.453199,13.718113,2286352192.301084,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,0,0,12,4096,1024,1,4096,10,30,5.457856,1.748480,5.110112,585651.549946,14.392972,2398828748.580739,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,0,0,12,4096,1024,1,4096,10,30,5.456992,1.697621,5.106112,603196.981829,14.824169,2470694837.572843,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,0,0,12,4096,1024,1,4096,10,30,5.470176,1.683900,5.120864,608112.250306,14.944967,2490827777.252238,0.000000,-1
