candidate_id,group,implementation,reference,static_score,mapping_id,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,execution_group_stages,group_threads,group_ept,processing_unit,prefix_log_n,suffix_log_n,prefix_threads,suffix_threads,prefix_ept,suffix_ept,cross_twiddle,direct_boundary,operator,precision,direction,normalization,placement,backend,fft_core,logN,N,batch,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,correct,rank,cufft_median_ms,throughput_vs_cufft,slowdown_vs_internal_best
fft20-fp32_b16_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch16,fft20-fp32_b16_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,0,6428806.61113708,fft20-fp32,3,6x3x11,128x128x512,16x8x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,6,11,128,512,16,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.495531,1.494610,1.495757,1,27,0.720855,0.482006,1.723361
fft20-fp32_b16_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch16,fft20-fp32_b16_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,0,6428806.61113708,fft20-fp32,3,4x5x11,128x128x512,16x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,128,512,16,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.495757,1.494917,1.496125,1,28,0.720855,0.481933,1.723621
fft20-fp32_b16_d3_3x5x12_t256x256x1024_e8x16x4_tt_fg_gt256x1024_ge16x4,fft20-fp32-batch16,fft20-fp32_b16_d3_3x5x12_t256x256x1024_e8x16x4_tt_fg_gt256x1024_ge16x4,0,6428806.61113708,fft20-fp32,3,3x5x12,256x256x1024,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,256x1024,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,256,1024,8,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.520968,1.517240,1.582613,1,29,0.720855,0.473945,1.752673
fft20-fp32_b16_d3_3x6x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,fft20-fp32-batch16,fft20-fp32_b16_d3_3x6x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,0,12296877.781527234,fft20-fp32,3,3x6x11,256x256x1024,8x16x2,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,256x1024,16x2,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,256,1024,8,2,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.529426,1.529344,1.530327,1,30,0.720855,0.471324,1.762420
fft20-fp32_b16_d3_11x3x6_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,fft20-fp32-batch16,fft20-fp32_b16_d3_11x3x6_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,0,4155165.725908614,fft20-fp32,3,11x3x6,256x512x512,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x9,256x512,8x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,6,256,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.712333,1.710592,1.714442,1,31,0.720855,0.420978,1.973191
fft20-fp32_b16_p8s12_t128x256_e16x16_rec,fft20-fp32-batch16,fft20-fp32_b16_p8s12_t128x256_e16x16_rec,0,2386543.3993224264,fft20-fp32,2,8x12,128x256,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,8,12,128,256,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.722040,1.646653,1.788641,1,32,0.720855,0.418605,1.984377
fft20-fp32_b16_d3_3x5x12_t128x128x512_e8x16x8_tt_fg_gt128x512_ge16x8,fft20-fp32-batch16,fft20-fp32_b16_d3_3x5x12_t128x128x512_e8x16x8_tt_fg_gt128x512_ge16x8,0,3638950.2259420017,fft20-fp32,3,3x5x12,128x128x512,8x16x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,128,512,8,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.822024,1.794847,1.831895,1,33,0.720855,0.395634,2.099592
fft20-fp32_b16_d3_5x3x12_t128x128x512_e16x8x8_tt_fg_gt128x512_ge16x8,fft20-fp32-batch16,fft20-fp32_b16_d3_5x3x12_t128x128x512_e16x8x8_tt_fg_gt128x512_ge16x8,0,3638950.2259420017,fft20-fp32,3,5x3x12,128x128x512,16x8x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,5,12,128,512,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.823723,1.823642,1.827860,1,34,0.720855,0.395266,2.101550
fft20-fp32_b16_d3_4x4x12_t128x128x512_e16x16x8_tt_fg_gt128x512_ge16x8,fft20-fp32-batch16,fft20-fp32_b16_d3_4x4x12_t128x128x512_e16x16x8_tt_fg_gt128x512_ge16x8,0,3638950.2259420017,fft20-fp32,3,4x4x12,128x128x512,16x16x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,12,128,512,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.828434,1.803530,1.829028,1,35,0.720855,0.394247,2.106979
fft20-fp32_b16_p12s8_t256x128_e16x16_rec_ptx,fft20-fp32-batch16,fft20-fp32_b16_p12s8_t256x128_e16x16_rec_ptx,0,2386543.3993224264,fft20-fp32,2,12x8,256x128,16x16,recurrence,prefix-tiled-transpose,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,8,256,128,16,16,recurrence,prefix-tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,1.944105,1.932104,1.990226,1,36,0.720855,0.370790,2.240271
fft20-fp32_b16_d3_8x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_8x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,0,2435248.3666555374,fft20-fp32,3,8x3x9,512x512x512,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,9,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.162975,2.157691,2.191012,1,37,0.720855,0.333270,2.492484
fft20-fp32_b16_d4_3x5x3x9_t512x512x512x512_e8x16x8x16_ttt_fgf_gt512x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d4_3x5x3x9_t512x512x512x512_e8x16x8x16_ttt_fgf_gt512x256_ge16x16,0,2435248.3666555374,fft20-fp32,4,3x5x3x9,512x512x512x512,8x16x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.186035,2.115052,2.214891,1,38,0.720855,0.329755,2.519057
fft20-fp32_b16_d4_8x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d4_8x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,0,2435248.3666555374,fft20-fp32,4,8x3x3x6,512x512x512x512,16x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,6,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.197873,2.180116,2.203894,1,39,0.720855,0.327978,2.532698
fft20-fp32_b16_d3_3x5x12_t512x512x256_e8x16x16_tt_fg_gt512x256_ge16x16,fft20-fp32-batch16,fft20-fp32_b16_d3_3x5x12_t512x512x256_e8x16x16_tt_fg_gt512x256_ge16x16,0,2435248.3666555374,fft20-fp32,3,3x5x12,512x512x256,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,512,256,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.210714,2.190213,2.221957,1,40,0.720855,0.326073,2.547495
fft20-fp32_b16_d3_3x11x6_t128x512x128_e8x4x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_3x11x6_t128x512x128_e8x4x16_tt_gg,0,9437184.0,fft20-fp32,3,3x11x6,128x512x128,8x4x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,6,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.792632,2.792018,2.794312,1,41,0.720855,0.258127,3.218063
fft20-fp32_b16_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,0,6529546.140713537,fft20-fp32,3,3x12x5,128x512x128,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,5,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,2.949632,2.947563,2.950943,1,42,0.720855,0.244388,3.398981
fft20-fp32_b16_d3_4x4x12_t512x512x256_e16x16x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_4x4x12_t512x512x256_e16x16x16_tt_gg,0,3517580.9740579985,fft20-fp32,3,4x4x12,512x512x256,16x16x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,12,512,256,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.256689,3.253903,3.263693,1,43,0.720855,0.221346,3.752815
fft20-fp32_b16_d3_4x11x5_t128x512x128_e16x4x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_4x11x5_t128x512x128_e16x4x16_tt_gg,0,7864320.0,fft20-fp32,3,4x11x5,128x512x128,16x4x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,5,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.331953,3.325604,3.337831,1,44,0.720855,0.216346,3.839545
fft20-fp32_b16_d3_6x11x3_t128x512x128_e16x4x8_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_6x11x3_t128x512x128_e16x4x8_tt_gg,0,8877875.796332158,fft20-fp32,3,6x11x3,128x512x128,16x4x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,6,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.356221,3.355484,3.363901,1,45,0.720855,0.214782,3.867510
fft20-fp32_b16_d3_5x12x3_t128x512x128_e16x8x8_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_5x12x3_t128x512x128_e16x8x8_tt_gg,0,5878304.21113708,fft20-fp32,3,5x12x3,128x512x128,16x8x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,5,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.421409,3.418583,3.428864,1,46,0.720855,0.210690,3.942628
fft20-fp32_b16_d4_4x4x4x8_t512x512x512x512_e16x16x16x16_ttt_ggg,fft20-fp32-batch16,fft20-fp32_b16_d4_4x4x4x8_t512x512x512x512_e16x16x16x16_ttt_ggg,0,4599913.58146046,fft20-fp32,4,4x4x4x8,512x512x512x512,16x16x16x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxglobal-scratchxglobal-scratch,4,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,8,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,3.578204,3.577385,3.585946,1,47,0.720855,0.201457,4.123310
fft20-fp32_b16_d3_4x12x4_t128x512x128_e16x8x16_tt_gg,fft20-fp32-batch16,fft20-fp32_b16_d3_4x12x4_t128x512x128_e16x8x16_tt_gg,0,4902092.800000001,fft20-fp32,3,4x12x4,128x512x128,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,4,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,3,4.098007,4.097782,4.099051,1,48,0.720855,0.175904,4.722300
