candidate_id,group,implementation,reference,static_score,mapping_id,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,execution_group_stages,group_threads,group_ept,processing_unit,prefix_log_n,suffix_log_n,prefix_threads,suffix_threads,prefix_ept,suffix_ept,cross_twiddle,direct_boundary,operator,precision,direction,normalization,placement,backend,fft_core,logN,N,batch,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,correct,rank,cufft_median_ms,throughput_vs_cufft,slowdown_vs_internal_best
fft18-fp32_b2_d3_4x4x10_t512x512x512_e16x16x16_tt_gg,fft18-fp32-batch2,fft18-fp32_b2_d3_4x4x10_t512x512x512_e16x16x16_tt_gg,0,120574.00543931246,fft18-fp32,3,4x4x10,512x512x512,16x16x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,10,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,3,0.095703,0.095683,0.095703,1,45,0.028058,0.293178,3.699954
fft18-fp32_b2_d3_4x11x3_t256x1024x256_e16x2x8_tt_gg,fft18-fp32-batch2,fft18-fp32_b2_d3_4x11x3_t256x1024x256_e16x2x8_tt_gg,0,553380.4427100723,fft18-fp32,3,4x11x3,256x1024x256,16x2x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,3,256,256,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,3,0.100147,0.100024,0.100188,1,46,0.028058,0.280168,3.871762
fft18-fp32_b2_d3_3x11x4_t256x1024x256_e8x2x16_tt_gg,fft18-fp32-batch2,fft18-fp32_b2_d3_3x11x4_t256x1024x256_e8x2x16_tt_gg,0,577809.0666666667,fft18-fp32,3,3x11x4,256x1024x256,8x2x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,4,256,256,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,3,0.103649,0.103485,0.103895,1,47,0.028058,0.270702,4.007152
fft18-fp32_b2_d4_4x4x4x6_t512x512x512x512_e16x16x16x16_ttt_ggg,fft18-fp32-batch2,fft18-fp32_b2_d4_4x4x4x6_t512x512x512x512_e16x16x16x16_ttt_ggg,0,157673.69942063937,fft18-fp32,4,4x4x4x6,512x512x512x512,16x16x16x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxglobal-scratchxglobal-scratch,4,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,6,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,3,0.114954,0.114913,0.114954,1,48,0.028058,0.244080,4.444212
fft18-fp32_b16_d4_3x6x3x6_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x256_ge8x8,fft18-fp32-batch16,fft18-fp32_b16_d4_3x6x3x6_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x256_ge8x8,0,1217624.1833277687,fft18-fp32,4,3x6x3x6,512x512x512x512,8x16x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,6,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.195441,0.195359,0.195891,1,1,0.211108,1.080162,1.000000
fft18-fp32_b16_p9s9_t256x256_e8x8_rec,fft18-fp32-batch16,fft18-fp32_b16_p9s9_t256x256_e8x8_rec,0,1193271.6996612132,fft18-fp32,2,9x9,256x256,8x8,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,9,9,256,256,8,8,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.195830,0.195768,0.195953,1,2,0.211108,1.078017,1.001990
fft18-fp32_b16_d4_9x3x3x3_t512x512x512x512_e16x8x8x8_rrr_gff_gt256x256_ge8x8,fft18-fp32-batch16,fft18-fp32_b16_d4_9x3x3x3_t512x512x512x512_e16x8x8x8_rrr_gff_gt256x256_ge8x8,0,1217624.1833277687,fft18-fp32,4,9x3x3x3,512x512x512x512,16x8x8x8,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,9,3,512,512,16,8,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.196076,0.195973,0.196362,1,3,0.211108,1.076664,1.003249
fft18-fp32_b16_d3_9x3x6_t512x512x512_e16x8x16_rr_gf_gt256x256_ge8x8,fft18-fp32-batch16,fft18-fp32_b16_d3_9x3x6_t512x512x512_e16x8x16_rr_gf_gt256x256_ge8x8,0,1217624.1833277687,fft18-fp32,3,9x3x6,512x512x512,16x8x16,recurrencexrecurrence,direct-stridedxdirect-strided,global-scratchxfused,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,9,6,512,512,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.196096,0.195645,0.196260,1,4,0.211108,1.076554,1.003351
fft18-fp32_b16_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_rrr_ffg_gt256x256_ge8x8,fft18-fp32-batch16,fft18-fp32_b16_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_rrr_ffg_gt256x256_ge8x8,0,1217624.1833277687,fft18-fp32,4,3x3x3x9,512x512x512x512,8x8x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.196096,0.196076,0.196137,1,5,0.211108,1.076554,1.003351
fft18-fp32_b16_d3_3x6x9_t512x512x512_e8x16x16_rr_fg_gt256x256_ge8x8,fft18-fp32-batch16,fft18-fp32_b16_d3_3x6x9_t512x512x512_e8x16x16_rr_fg_gt256x256_ge8x8,0,1217624.1833277687,fft18-fp32,3,3x6x9,512x512x512,8x16x16,recurrencexrecurrence,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.196280,0.195768,0.196547,1,6,0.211108,1.075545,1.004293
fft18-fp32_b16_p9s9_t128x128_e16x16_rec,fft18-fp32-batch16,fft18-fp32_b16_p9s9_t128x128_e16x16_rec,0,596635.8498306066,fft18-fp32,2,9x9,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,9,9,128,128,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.200376,0.200110,0.200417,1,7,0.211108,1.053559,1.025251
fft18-fp32_b16_p8s10_t128x128_e16x16_rec,fft18-fp32-batch16,fft18-fp32_b16_p8s10_t128x128_e16x16_rec,0,596635.8498306066,fft18-fp32,2,8x10,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,8,10,128,128,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.215122,0.214999,0.215798,1,8,0.211108,0.981341,1.100700
fft18-fp32_b16_p10s8_t128x128_e16x16_rec,fft18-fp32-batch16,fft18-fp32_b16_p10s8_t128x128_e16x16_rec,0,596635.8498306066,fft18-fp32,2,10x8,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,8,128,128,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.224625,0.224522,0.231096,1,9,0.211108,0.939824,1.149324
fft18-fp32_b16_d3_4x4x10_t128x128x128_e16x16x16_tt_fg_gt128x128_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_4x4x10_t128x128x128_e16x16x16_tt_fg_gt128x128_ge16x16,0,608812.0916638843,fft18-fp32,3,4x4x10,128x128x128,16x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,10,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.257434,0.257270,0.257475,1,10,0.211108,0.820047,1.317195
fft18-fp32_b16_d3_8x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_8x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,0,608812.0916638843,fft18-fp32,3,8x7x3,128x128x128,16x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,3,128,128,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.257516,0.257270,0.257987,1,11,0.211108,0.819786,1.317615
fft18-fp32_b16_d3_5x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_5x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,0,608812.0916638843,fft18-fp32,3,5x3x10,128x128x128,16x8x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,5,10,128,128,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.257679,0.257311,0.265687,1,12,0.211108,0.819267,1.318449
fft18-fp32_b16_d3_3x5x10_t128x128x128_e8x16x16_tt_fg_gt128x128_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_3x5x10_t128x128x128_e8x16x16_tt_fg_gt128x128_ge16x16,0,608812.0916638843,fft18-fp32,3,3x5x10,128x128x128,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,128,128,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.257864,0.257659,0.265708,1,13,0.211108,0.818680,1.319396
fft18-fp32_b16_d3_5x3x10_t256x256x256_e16x8x16_tt_fg_gt256x256_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_5x3x10_t256x256x256_e16x8x16_tt_fg_gt256x256_ge16x16,0,608812.0916638843,fft18-fp32,3,5x3x10,256x256x256,16x8x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,256x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,5,10,256,256,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.281395,0.281354,0.283996,1,14,0.211108,0.750219,1.439795
fft18-fp32_b16_d3_8x7x3_t256x256x256_e16x16x8_tt_gf_gt256x256_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_8x7x3_t256x256x256_e16x16x8_tt_gf_gt256x256_ge16x16,0,608812.0916638843,fft18-fp32,3,8x7x3,256x256x256,16x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x10,256x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,3,256,256,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.282460,0.281661,0.284037,1,15,0.211108,0.747391,1.445244
fft18-fp32_b16_d3_4x4x10_t256x256x256_e16x16x16_tt_fg_gt256x256_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_4x4x10_t256x256x256_e16x16x16_tt_fg_gt256x256_ge16x16,0,608812.0916638843,fft18-fp32,3,4x4x10,256x256x256,16x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,256x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,10,256,256,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.282829,0.280064,0.288338,1,16,0.211108,0.746416,1.447132
fft18-fp32_b16_d3_3x5x10_t256x256x256_e8x16x16_tt_fg_gt256x256_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_3x5x10_t256x256x256_e8x16x16_tt_fg_gt256x256_ge16x16,0,608812.0916638843,fft18-fp32,3,3x5x10,256x256x256,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,256x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,256,256,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.283300,0.282337,0.287212,1,17,0.211108,0.745175,1.449542
fft18-fp32_b16_p7s11_t128x256_e16x8_rec_tx,fft18-fp32-batch16,fft18-fp32_b16_p7s11_t128x256_e16x8_rec_tx,0,891542.8053557904,fft18-fp32,2,7x11,128x256,16x8,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,7,11,128,256,16,8,recurrence,tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.286351,0.286331,0.286433,1,18,0.211108,0.737235,1.465153
fft18-fp32_b16_p6s12_t128x256_e16x16_rec_tx,fft18-fp32-batch16,fft18-fp32_b16_p6s12_t128x256_e16x16_rec_tx,0,596635.8498306066,fft18-fp32,2,6x12,128x256,16x16,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,6,12,128,256,16,16,recurrence,tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.286802,0.286577,0.287007,1,19,0.211108,0.736076,1.467461
fft18-fp32_b16_p7s11_t128x256_e16x8_rec,fft18-fp32-batch16,fft18-fp32_b16_p7s11_t128x256_e16x8_rec,0,891542.8053557904,fft18-fp32,2,7x11,128x256,16x8,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,7,11,128,256,16,8,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.290529,0.290468,0.290816,1,20,0.211108,0.726633,1.486530
fft18-fp32_b16_p6s12_t128x256_e16x16_rec,fft18-fp32-batch16,fft18-fp32_b16_p6s12_t128x256_e16x16_rec,0,596635.8498306066,fft18-fp32,2,6x12,128x256,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,6,12,128,256,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.307978,0.306995,0.308101,1,21,0.211108,0.685465,1.575811
fft18-fp32_b16_p11s7_t256x128_e8x16_rec,fft18-fp32-batch16,fft18-fp32_b16_p11s7_t256x128_e8x16_rec,0,1018015.6028476105,fft18-fp32,2,11x7,256x128,8x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,7,256,128,8,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.320451,0.319816,0.334131,1,22,0.211108,0.658784,1.639630
fft18-fp32_b16_d3_3x4x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,fft18-fp32-batch16,fft18-fp32_b16_d3_3x4x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,0,1607201.65278427,fft18-fp32,3,3x4x11,128x128x512,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,128,512,8,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.326636,0.326595,0.327045,1,23,0.211108,0.646310,1.671277
fft18-fp32_b16_d3_4x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,fft18-fp32-batch16,fft18-fp32_b16_d3_4x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,0,1607201.65278427,fft18-fp32,3,4x3x11,128x128x512,16x8x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,128,512,16,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.326676,0.326676,0.326738,1,24,0.211108,0.646231,1.671481
fft18-fp32_b16_p12s6_t256x128_e16x16_rec,fft18-fp32-batch16,fft18-fp32_b16_p12s6_t256x128_e16x16_rec,0,596635.8498306066,fft18-fp32,2,12x6,256x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,6,256,128,16,16,recurrence,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.332083,0.331551,0.346788,1,25,0.211108,0.635709,1.699147
fft18-fp32_b16_d3_3x3x12_t256x256x1024_e8x8x4_tt_fg_gt256x1024_ge16x4,fft18-fp32-batch16,fft18-fp32_b16_d3_3x3x12_t256x256x1024_e8x8x4_tt_fg_gt256x1024_ge16x4,0,1607201.65278427,fft18-fp32,3,3x3x12,256x256x1024,8x8x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,6x12,256x1024,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,256,1024,8,4,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.342282,0.342016,0.342323,1,26,0.211108,0.616766,1.751332
fft18-fp32_b16_d3_3x3x12_t128x128x512_e8x8x8_tt_fg_gt128x512_ge16x8,fft18-fp32-batch16,fft18-fp32_b16_d3_3x3x12_t128x128x512_e8x8x8_tt_fg_gt128x512_ge16x8,0,909737.5564855004,fft18-fp32,3,3x3x12,128x128x512,8x8x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,6x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,128,512,8,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.343593,0.341975,0.345866,1,27,0.211108,0.614413,1.758040
fft18-fp32_b16_d3_3x4x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,fft18-fp32-batch16,fft18-fp32_b16_d3_3x4x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,0,3074219.4453818086,fft18-fp32,3,3x4x11,256x256x1024,8x16x2,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,256x1024,16x2,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,256,1024,8,2,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.343654,0.342856,0.343716,1,28,0.211108,0.614304,1.758352
fft18-fp32_b16_d3_4x3x11_t256x256x1024_e16x8x2_tt_fg_gt256x1024_ge16x2,fft18-fp32-batch16,fft18-fp32_b16_d3_4x3x11_t256x256x1024_e16x8x2_tt_fg_gt256x1024_ge16x2,0,3074219.4453818086,fft18-fp32,3,4x3x11,256x256x1024,16x8x2,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,256x1024,16x2,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,256,1024,16,2,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.343921,0.343716,0.344515,1,29,0.211108,0.613827,1.759718
fft18-fp32_b16_p11s7_t256x128_e8x16_rec_ptx,fft18-fp32-batch16,fft18-fp32_b16_p11s7_t256x128_e8x16_rec_ptx,0,1018015.6028476105,fft18-fp32,2,11x7,256x128,8x16,recurrence,prefix-tiled-transpose,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,7,256,128,8,16,recurrence,prefix-tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.352891,0.352727,0.353137,1,30,0.211108,0.598224,1.805614
fft18-fp32_b16_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_ttt_ffg_gt512x512_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_ttt_ffg_gt512x512_ge16x16,0,608812.0916638843,fft18-fp32,4,3x3x3x9,512x512x512x512,8x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,9x9,512x512,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.356475,0.356250,0.356659,1,31,0.211108,0.592210,1.823952
fft18-fp32_b16_d3_3x3x12_t512x512x256_e8x8x16_tt_fg_gt512x256_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_3x3x12_t512x512x256_e8x8x16_tt_fg_gt512x256_ge16x16,0,608812.0916638843,fft18-fp32,3,3x3x12,512x512x256,8x8x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,512,256,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.367800,0.367677,0.368353,1,32,0.211108,0.573975,1.881898
fft18-fp32_b16_d3_6x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_6x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,0,608812.0916638843,fft18-fp32,3,6x3x9,512x512x512,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,6,9,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.368476,0.368230,0.369439,1,33,0.211108,0.572922,1.885357
fft18-fp32_b16_d4_6x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d4_6x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,0,608812.0916638843,fft18-fp32,4,6x3x3x6,512x512x512x512,16x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,6,6,512,512,16,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.368783,0.367903,0.368927,1,34,0.211108,0.572445,1.886928
fft18-fp32_b16_p12s6_t256x128_e16x16_rec_ptx,fft18-fp32-batch16,fft18-fp32_b16_p12s6_t256x128_e16x16_rec_ptx,0,596635.8498306066,fft18-fp32,2,12x6,256x128,16x16,recurrence,prefix-tiled-transpose,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,6,256,128,16,16,recurrence,prefix-tiled-transpose,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.369377,0.368394,0.369746,1,35,0.211108,0.571524,1.889967
fft18-fp32_b16_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_ttt_fgf_gt512x256_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_ttt_fgf_gt512x256_ge16x16,0,608812.0916638843,fft18-fp32,4,3x3x3x9,512x512x512x512,8x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.369418,0.369029,0.411771,1,36,0.211108,0.571461,1.890177
fft18-fp32_b16_d3_11x3x4_t512x128x128_e4x8x16_tt_gf_gt512x128_ge4x16,fft18-fp32-batch16,fft18-fp32_b16_d3_11x3x4_t512x128x128_e4x8x16_tt_gf_gt512x128_ge4x16,0,1938071.7111036917,fft18-fp32,3,11x3x4,512x128x128,4x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x7,512x128,4x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,4,512,128,4,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.384881,0.384184,0.385843,1,37,0.211108,0.548502,1.969295
fft18-fp32_b16_d3_11x3x4_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,fft18-fp32-batch16,fft18-fp32_b16_d3_11x3x4_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,0,1038791.4314771536,fft18-fp32,3,11x3x4,256x512x512,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x7,256x512,8x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,4,256,512,8,16,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.395530,0.395223,0.396247,1,38,0.211108,0.533734,2.023782
fft18-fp32_b16_d3_11x4x3_t256x512x512_e8x16x8_tt_gf_gt256x512_ge8x16,fft18-fp32-batch16,fft18-fp32_b16_d3_11x4x3_t256x512x512_e8x16x8_tt_gf_gt256x512_ge8x16,0,1038791.4314771536,fft18-fp32,3,11x4x3,256x512x512,8x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x7,256x512,8x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,3,256,512,8,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.395592,0.395325,0.396349,1,39,0.211108,0.533651,2.024099
fft18-fp32_b16_d3_12x3x3_t256x512x512_e16x8x8_tt_gf_gt256x512_ge16x16,fft18-fp32-batch16,fft18-fp32_b16_d3_12x3x3_t256x512x512_e16x8x8_tt_gf_gt256x512_ge16x16,0,608812.0916638843,fft18-fp32,3,12x3x3,256x512x512,16x8x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,12x6,256x512,16x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,12,3,256,512,16,8,table,direct-strided,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,3,0.397722,0.397394,0.418202,1,40,0.211108,0.530793,2.034998
