trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.453344,0.108093,5.097632,37893141.154680,194.012883,38802576542.392174,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.467360,0.108155,5.106304,37871615.917608,193.902673,38780534699.630249,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.449824,0.111749,5.096672,36653530.021841,187.666074,37533214742.364716,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.451584,0.111636,5.102752,36690517.234250,187.855448,37571089647.871666,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.461344,0.111626,5.108416,36693879.624923,187.872664,37574532735.921600,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.463200,0.111718,5.113120,36663613.380000,187.717701,37543540101.119942,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.454784,0.111565,5.106080,36714088.984527,187.976136,37595227120.156082,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.475424,0.085002,5.107072,48186963.431061,246.717253,49343450553.406799,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.456480,0.084797,5.099904,48303343.890515,247.313121,49462624143.887703,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.464032,0.084787,5.107040,48309180.219061,247.343003,49468600544.318275,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.457952,0.084869,5.099296,48262550.227461,247.104257,49420851432.920547,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.465568,0.084808,5.107904,48297513.215061,247.283268,49456653532.222870,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.452864,0.186982,5.095296,21905804.081661,112.157717,22431543379.620483,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.454304,0.187372,5.096256,21860312.347178,111.924799,22384959843.510529,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.467232,0.186931,5.107552,21911805.820129,112.188446,22437689159.811684,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.469696,0.186460,5.109856,21967160.008020,112.471859,22494371848.212864,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.460672,0.186931,5.106656,21911805.820129,112.188446,22437689159.811684,0.000000,-1
