trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.448992,0.278702,5.100864,57408.972282,135.444759,15049417629.896627,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.470208,0.278682,5.111648,57413.190008,135.454710,15050523281.334419,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.449216,0.270418,5.102688,59167.674559,139.594058,15510450879.609247,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.450272,0.270121,5.099744,59232.718974,139.747517,15527501882.809732,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.446400,0.270592,5.104704,59129.611222,139.504255,15500472804.282938,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.452224,0.270356,5.103776,59181.123451,139.625788,15513976425.844978,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.457216,0.270705,5.113728,59105.011152,139.446216,15494024043.504702,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.453632,0.270500,5.134304,59149.760898,139.551794,15505754920.893015,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.458176,0.270776,5.104352,59089.359531,139.409290,15489921064.855656,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.459680,0.270899,5.111040,59062.557667,139.346056,15482895117.116428,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.448864,0.269988,5.100416,59261.932284,139.816440,15535159976.736361,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.447360,0.270500,5.102784,59149.760898,139.551794,15505754920.893015,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.458496,0.240169,5.111680,66619.766656,157.175749,17463972110.172653,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.449216,0.240589,5.104224,66503.511629,156.901469,17433496552.453754,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.458720,0.240364,5.110976,66565.840674,157.048522,17449835737.542793,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.448096,0.240230,5.101760,66602.724917,157.135542,17459504720.728912,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,18,262144,16,1,262144,20,100,5.449248,0.240660,5.102240,66483.705254,156.854740,17428304430.053131,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,20,1048576,4,1,1048576,20,100,5.452448,0.639887,5.104480,6251.100458,65.547539,6554753914.075209,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,20,1048576,4,1,1048576,20,100,5.445376,0.639744,5.100960,6252.501159,65.562227,6556222655.574151,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,20,1048576,4,1,1048576,20,100,5.446112,0.639396,5.104608,6255.905643,65.597925,6559792515.724300,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,20,1048576,4,1,1048576,20,100,5.455904,0.638116,5.109760,6268.454494,65.729509,6572950939.398029,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,20,1048576,4,1,1048576,20,100,5.443872,0.638300,5.099776,6266.644006,65.710525,6571052505.641476,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,20,1048576,4,1,1048576,20,100,5.453248,0.209848,5.101152,19061.385959,199.873118,19987311843.251457,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,20,1048576,4,1,1048576,20,100,5.457696,0.209224,5.109152,19118.295494,200.469858,20046985816.273373,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,20,1048576,4,1,1048576,20,100,5.448704,0.209480,5.106976,19094.931314,200.224867,20022486697.424793,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,20,1048576,4,1,1048576,20,100,5.450816,0.209521,5.099552,19091.198072,200.185721,20018572109.442127,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,20,1048576,4,1,1048576,20,100,5.452512,0.209562,5.102048,19087.466289,200.146591,20014659051.839161,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.447424,0.300298,5.099840,13320.091220,139.671280,13967127970.742544,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.446528,0.300698,5.100192,13302.401044,139.485785,13948578476.855047,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.444864,0.300145,5.098272,13326.907872,139.742757,13974275748.472446,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.457760,0.300452,5.111584,13313.281537,139.599875,13959987501.385262,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.464384,0.300616,5.105152,13306.026338,139.523799,13952379873.489292,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.453216,0.236032,5.107008,16946.854009,177.700644,17770064388.949383,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.445824,0.235817,5.100960,16962.308713,177.862698,17786269820.699474,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.446208,0.235735,5.099840,16968.203738,177.924512,17792451202.987629,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.462592,0.236237,5.120800,16932.163284,177.546600,17754660048.183178,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,20,1048576,4,1,1048576,20,100,5.465216,0.235971,5.112448,16951.267376,177.746921,17774692139.632713,0.000000,-1
