rank,operator,precision,direction,normalization,placement,logN,N,batch,element_stride,batch_stride,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,shared_layout,fft_core,stage_space,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,stage_handoff,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,median_Gbutterfly_s,slowdown_vs_best
74,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,2,8,8,1,0,0,named-barrier,1,0.034243,0.034243,0.034243,61.244021,1.191766
75,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,8,4,8,8,1,0,0,named-barrier,1,0.034263,0.034263,0.034263,61.207410,1.192462
76,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,8,8,4,7,1,0,0,named-barrier,1,0.034304,0.034304,0.034304,61.134328,1.193889
77,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,16,4,7,1,0,0,named-barrier,1,0.034304,0.034304,0.034304,61.134328,1.193889
78,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,4,4,16,9,1,0,0,named-barrier,1,0.034365,0.034365,0.034365,61.025033,1.196012
79,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,4,8,8,8,1,0,0,named-barrier,1,0.034427,0.034427,0.034427,60.916123,1.198169
80,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,4,2,16,9,1,0,0,named-barrier,1,0.034427,0.034427,0.034427,60.916123,1.198169
81,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,16,2,7,1,0,0,named-barrier,1,0.034447,0.034447,0.034447,60.879903,1.198865
82,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,8,2,8,1,0,0,named-barrier,1,0.034468,0.034468,0.034468,60.843734,1.199596
83,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,4,2,16,9,1,0,0,named-barrier,1,0.034488,0.034488,0.034488,60.807600,1.200292
84,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,8,4,8,1,0,0,named-barrier,1,0.034734,0.034734,0.034734,60.377356,1.208854
85,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,8,8,9,1,0,0,named-barrier,1,0.034755,0.034755,0.034755,60.341781,1.209585
86,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,4,4,8,8,1,0,0,named-barrier,1,0.034775,0.034775,0.034775,60.306241,1.210281
87,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,4,16,4,7,1,0,0,named-barrier,1,0.034816,0.034816,0.034816,60.235293,1.211708
88,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,4,16,9,1,0,0,named-barrier,1,0.034857,0.034857,0.034857,60.164512,1.213135
89,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,8,8,7,1,0,0,named-barrier,1,0.034898,0.034898,0.034898,60.093897,1.214562
90,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,4,8,9,1,0,0,named-barrier,1,0.034980,0.034980,0.034980,59.953164,1.217416
91,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,4,16,8,1,0,0,named-barrier,1,0.035123,0.035123,0.035123,59.708456,1.222392
92,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,4,4,9,1,0,0,named-barrier,1,0.035226,0.035226,0.035226,59.534884,1.225977
93,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,4,4,8,8,1,0,0,named-barrier,1,0.035246,0.035246,0.035246,59.500294,1.226673
94,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,4,4,7,1,0,0,named-barrier,1,0.035267,0.035267,0.035267,59.465738,1.227404
95,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,32,2,7,1,0,0,named-barrier,1,0.035267,0.035267,0.035267,59.465738,1.227404
96,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,16,8,8,1,0,0,named-barrier,1,0.035389,0.035389,0.035389,59.259262,1.231650
97,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,8,2,7,1,0,0,named-barrier,1,0.035410,0.035410,0.035410,59.224986,1.232381
98,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,16,2,7,1,0,0,named-barrier,1,0.035471,0.035471,0.035471,59.122400,1.234504
99,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,8,16,9,1,0,0,named-barrier,1,0.035492,0.035492,0.035492,59.088288,1.235235
100,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,4,8,2,7,1,0,0,named-barrier,1,0.035512,0.035512,0.035512,59.054209,1.235931
101,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,8,4,8,9,1,0,0,named-barrier,1,0.035594,0.035594,0.035594,58.918297,1.238785
102,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,2,8,9,1,0,0,named-barrier,1,0.035615,0.035615,0.035615,58.884420,1.239516
103,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,4,8,8,1,0,0,named-barrier,1,0.035676,0.035676,0.035676,58.783010,1.241639
104,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,8,2,8,9,1,0,0,named-barrier,1,0.035676,0.035676,0.035676,58.783010,1.241639
105,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,4,8,7,1,0,0,named-barrier,1,0.035697,0.035697,0.035697,58.749282,1.242369
106,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,16,4,7,1,0,0,named-barrier,1,0.035697,0.035697,0.035697,58.749282,1.242369
107,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,8,8,8,1,0,0,named-barrier,1,0.035697,0.035697,0.035697,58.749282,1.242369
108,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,4,8,4,7,1,0,0,named-barrier,1,0.035758,0.035758,0.035758,58.648336,1.244492
109,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,8,8,9,1,0,0,named-barrier,1,0.035840,0.035840,0.035840,58.514284,1.247346
110,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,4,16,9,1,0,0,named-barrier,1,0.035881,0.035881,0.035881,58.447488,1.248773
111,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,8,4,8,1,0,0,named-barrier,1,0.035901,0.035901,0.035901,58.414150,1.249469
112,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,4,8,1,7,1,0,0,named-barrier,1,0.036045,0.036045,0.036045,58.181820,1.254481
113,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,4,16,9,1,0,0,named-barrier,1,0.036250,0.036250,0.036250,57.853107,1.261616
114,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,8,16,8,1,0,0,named-barrier,1,0.036270,0.036270,0.036270,57.820443,1.262312
115,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,2,16,8,1,0,0,named-barrier,1,0.036291,0.036291,0.036291,57.787811,1.263042
116,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,2,16,8,1,0,0,named-barrier,1,0.036352,0.036352,0.036352,57.690139,1.265165
117,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,2,16,9,1,0,0,named-barrier,1,0.036352,0.036352,0.036352,57.690139,1.265165
118,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,4,8,9,1,0,0,named-barrier,1,0.036352,0.036352,0.036352,57.690139,1.265165
119,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,4,32,9,1,0,0,named-barrier,1,0.036372,0.036372,0.036372,57.657659,1.265862
120,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,2,8,9,1,0,0,named-barrier,1,0.036434,0.036434,0.036434,57.560427,1.268019
121,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,4,2,8,9,1,0,0,named-barrier,1,0.036454,0.036454,0.036454,57.528087,1.268715
122,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,8,2,16,9,1,0,0,named-barrier,1,0.036454,0.036454,0.036454,57.528087,1.268715
123,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,8,8,8,1,0,0,named-barrier,1,0.036516,0.036516,0.036516,57.431297,1.270873
124,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,2,32,9,1,0,0,named-barrier,1,0.036536,0.036536,0.036536,57.399101,1.271569
125,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,16,8,7,1,0,0,named-barrier,1,0.036598,0.036598,0.036598,57.302744,1.273727
126,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,2,32,9,1,0,0,named-barrier,1,0.036618,0.036618,0.036618,57.270693,1.274423
127,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,16,8,8,1,0,0,named-barrier,1,0.036639,0.036639,0.036639,57.238678,1.275154
128,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,4,8,8,1,0,0,named-barrier,1,0.036659,0.036659,0.036659,57.206704,1.275850
129,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,8,2,8,1,0,0,named-barrier,1,0.036659,0.036659,0.036659,57.206704,1.275850
130,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,8,4,7,1,0,0,named-barrier,1,0.036700,0.036700,0.036700,57.142858,1.277277
131,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,16,2,8,1,0,0,named-barrier,1,0.036741,0.036741,0.036741,57.079149,1.278704
132,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,32,2,7,1,0,0,named-barrier,1,0.036762,0.036762,0.036762,57.047353,1.279435
133,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,4,1,7,1,0,0,named-barrier,1,0.036782,0.036782,0.036782,57.015587,1.280131
134,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,16,4,8,1,0,0,named-barrier,1,0.036844,0.036844,0.036844,56.920512,1.282289
135,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,4,16,8,1,0,0,named-barrier,1,0.036864,0.036864,0.036864,56.888893,1.282985
136,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,32,4,7,1,0,0,named-barrier,1,0.036946,0.036946,0.036946,56.762749,1.285839
137,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,8,16,9,1,0,0,named-barrier,1,0.036946,0.036946,0.036946,56.762749,1.285839
138,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,16,2,7,1,0,0,named-barrier,1,0.037028,0.037028,0.037028,56.637169,1.288692
139,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,16,4,7,1,0,0,named-barrier,1,0.037110,0.037110,0.037110,56.512143,1.291546
140,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,8,4,8,1,0,0,named-barrier,1,0.037110,0.037110,0.037110,56.512143,1.291546
141,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,4,8,4,7,1,0,0,named-barrier,1,0.037151,0.037151,0.037151,56.449837,1.292973
142,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,4,8,9,1,0,0,named-barrier,1,0.037151,0.037151,0.037151,56.449837,1.292973
143,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,4,16,8,1,0,0,named-barrier,1,0.037212,0.037212,0.037212,56.356633,1.295096
144,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,16,2,7,1,0,0,named-barrier,1,0.037233,0.037233,0.037233,56.325631,1.295827
145,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,8,8,8,1,0,0,named-barrier,1,0.037315,0.037315,0.037315,56.201975,1.298681
146,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,8,8,7,1,0,0,named-barrier,1,0.037335,0.037335,0.037335,56.171144,1.299377
147,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,8,4,9,1,0,0,named-barrier,1,0.037335,0.037335,0.037335,56.171144,1.299377
148,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,2,16,9,1,0,0,named-barrier,1,0.037376,0.037376,0.037376,56.109587,1.300804
149,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,4,16,9,1,0,0,named-barrier,1,0.037376,0.037376,0.037376,56.109587,1.300804
150,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,4,8,7,1,0,0,named-barrier,1,0.037396,0.037396,0.037396,56.078862,1.301500
151,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,4,2,16,9,1,0,0,named-barrier,1,0.037519,0.037519,0.037519,55.895199,1.305781
152,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,8,2,7,1,0,0,named-barrier,1,0.037949,0.037949,0.037949,55.261739,1.320746
153,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,4,8,9,1,0,0,named-barrier,1,0.037949,0.037949,0.037949,55.261739,1.320746
154,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,4,16,9,1,0,0,named-barrier,1,0.037949,0.037949,0.037949,55.261739,1.320746
155,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,4,32,9,1,0,0,named-barrier,1,0.037970,0.037970,0.037970,55.231930,1.321477
156,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,4,16,1,7,1,0,0,named-barrier,1,0.038052,0.038052,0.038052,55.113025,1.324331
157,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,16,4,8,1,0,0,named-barrier,1,0.038113,0.038113,0.038113,55.024179,1.326454
158,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,8,4,8,1,0,0,named-barrier,1,0.038175,0.038175,0.038175,54.935624,1.328612
159,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,32,4,7,1,0,0,named-barrier,1,0.038216,0.038216,0.038216,54.876739,1.330039
160,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,4,1,7,1,0,0,named-barrier,1,0.038236,0.038236,0.038236,54.847349,1.330735
161,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,16,4,7,1,0,0,named-barrier,1,0.038482,0.038482,0.038482,54.497072,1.339296
162,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,16,16,8,1,0,0,named-barrier,1,0.038502,0.038502,0.038502,54.468087,1.339992
163,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,8,32,9,1,0,0,named-barrier,1,0.038523,0.038523,0.038523,54.439127,1.340723
164,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,16,4,7,1,0,0,named-barrier,1,0.038564,0.038564,0.038564,54.381306,1.342150
165,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,8,8,8,1,0,0,named-barrier,1,0.038584,0.038584,0.038584,54.352439,1.342846
166,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,8,16,8,1,0,0,named-barrier,1,0.038687,0.038687,0.038687,54.208578,1.346431
167,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,32,8,7,1,0,0,named-barrier,1,0.038707,0.038707,0.038707,54.179894,1.347127
168,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,16,8,7,1,0,0,named-barrier,1,0.038769,0.038769,0.038769,54.094034,1.349285
169,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,4,16,8,1,0,0,named-barrier,1,0.038769,0.038769,0.038769,54.094034,1.349285
170,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,4,16,9,1,0,0,named-barrier,1,0.038851,0.038851,0.038851,53.979967,1.352139
171,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,4,8,1,7,1,0,0,named-barrier,1,0.038871,0.038871,0.038871,53.951530,1.352835
172,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,8,8,9,1,0,0,named-barrier,1,0.038912,0.038912,0.038912,53.894734,1.354262
173,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,8,8,7,1,0,0,named-barrier,1,0.039137,0.039137,0.039137,53.584509,1.362092
174,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,4,32,9,1,0,0,named-barrier,1,0.039178,0.039178,0.039178,53.528488,1.363519
175,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,2,32,9,1,0,0,named-barrier,1,0.039219,0.039219,0.039219,53.472584,1.364946
176,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,1,4,9,1,0,0,named-barrier,1,0.039301,0.039301,0.039301,53.361126,1.367800
177,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,2,32,9,1,0,0,named-barrier,1,0.039322,0.039322,0.039322,53.333336,1.368531
178,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,32,2,7,1,0,0,named-barrier,1,0.039342,0.039342,0.039342,53.305571,1.369227
179,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,1,4,9,1,0,0,named-barrier,1,0.039342,0.039342,0.039342,53.305571,1.369227
180,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,8,4,7,1,0,0,named-barrier,1,0.039506,0.039506,0.039506,53.084498,1.374935
181,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,16,8,8,1,0,0,named-barrier,1,0.039608,0.039608,0.039608,52.947257,1.378485
182,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,16,2,7,1,0,0,named-barrier,1,0.039670,0.039670,0.039670,52.865256,1.380642
183,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,8,16,9,1,0,0,named-barrier,1,0.039670,0.039670,0.039670,52.865256,1.380642
