trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.936032,0.131021,2.724256,31262211.973468,32.012505,8003126265.207890,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.840320,0.116736,2.690880,35087720.856470,35.929826,8982456539.256218,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,cufft,auto,0,named-barrier,0,0,0,8,256,4096,2,524,5,20,2.836544,0.091802,2.744000,44617959.375727,45.688790,11422197600.186083,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,temporal-tile,radix2,0,named-barrier,32,0,0,10,1024,1024,2,2060,5,20,2.786848,0.151040,3.077472,6779660.895591,34.711864,6942372757.085131,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,temporal-tile,radix2,0,named-barrier,64,0,0,10,1024,1024,2,2060,5,20,2.787200,0.128102,3.103456,7993605.617714,40.927261,8185452152.539443,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,temporal-tile,radix2,0,named-barrier,128,0,0,10,1024,1024,2,2060,5,20,2.808928,0.106086,3.284160,9652510.045492,49.420851,9884170286.584110,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,temporal-tile,radix2,0,named-barrier,256,0,0,10,1024,1024,2,2060,5,20,2.787104,0.085043,3.733600,12040939.283820,61.649609,12329921826.631407,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,temporal-tile,radix4,0,named-barrier,32,0,0,10,1024,1024,2,2060,5,20,2.815264,0.128410,3.099360,7974482.012834,40.829348,8165869581.142016,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,temporal-tile,radix4,0,named-barrier,64,0,0,10,1024,1024,2,2060,5,20,2.814016,0.116326,3.239456,8802816.402108,45.070420,9014083995.758936,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,temporal-tile,radix4,0,named-barrier,128,0,0,10,1024,1024,2,2060,5,20,2.786624,0.099635,3.400512,10277492.424704,52.620761,10524152242.896444,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,temporal-tile,radix4,0,named-barrier,256,0,0,10,1024,1024,2,2060,5,20,2.841088,0.084429,4.513024,12128562.458954,62.098240,12419647957.969057,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,in-place,cufft,auto,0,named-barrier,0,0,0,10,1024,1024,2,2060,5,20,2.782336,0.046541,2.711872,22002199.992140,112.651264,22530252791.951080,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,10,1024,1024,2,2060,5,20,2.813792,0.151347,2.688224,6765900.305393,34.641410,6928281912.722766,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,10,1024,1024,2,2060,5,20,2.822880,0.129485,2.706368,7908263.984281,40.490312,8098062319.903683,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,10,1024,1024,2,2060,5,20,2.846912,0.105574,2.696224,9699320.433506,49.660521,9932104123.910044,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,10,1024,1024,2,2060,5,20,2.852544,0.084941,2.672480,12055455.294875,61.723931,12344786221.952412,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,10,1024,1024,2,2060,5,20,2.838944,0.128768,2.687808,7952286.465943,40.715707,8143141341.125831,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,10,1024,1024,2,2060,5,20,2.790304,0.116378,2.681056,8798943.598368,45.050591,9010118244.728500,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,10,1024,1024,2,2060,5,20,2.789312,0.099840,2.727552,10256410.228489,52.512820,10502564073.972683,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,10,1024,1024,2,2060,5,20,2.827936,0.085914,2.691840,11918951.335203,61.025031,12205006167.248165,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,0,named-barrier,0,0,0,10,1024,1024,2,2060,5,20,2.801856,0.046848,2.684224,21857923.919087,111.912570,22382514093.144981,0.000000,-1
