trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.563552,0.133970,5.262848,1910876.740282,219.154632,31307804512.779560,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.571168,0.133908,5.634144,1911753.454480,219.255180,31322168598.204006,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.589760,0.133663,5.768576,1915268.584350,219.658323,31379760485.997643,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.568768,0.133489,5.679104,1917766.183229,219.944768,31420681146.022038,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.576128,0.134615,5.433728,1901719.240785,218.104376,31157768041.027859,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.567744,0.131348,5.724160,1949013.861134,223.528502,31932643100.813450,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.613216,0.131359,5.803968,1948861.969836,223.511082,31930154513.788811,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.572640,0.131676,5.621408,1944163.733782,222.972250,31853178614.291386,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.568064,0.131625,5.764000,1944919.988122,223.058984,31865569085.392265,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.565280,0.131543,5.698432,1946131.087313,223.197882,31885411734.541168,0.000000,-1
