trial,variant,producer_dt,consumer_dt,weights,resident_ctas,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
2,homogeneous,1,2,10-10,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+2","0+0","0+0","10+10","full-scratch","1",8,0,2,10,10.919296,1.174938,1.175870,0.000932,0,0,0,0,0,7,natural,natural,"",10.139424,13617.744398,719.629665,14279239949.725302,fused,shoup,-1
2,homogeneous,1,4,8-12,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+4","0+0","0+0","8+12","full-scratch","1",8,0,2,10,10.914112,1.228595,1.229706,0.001111,0,0,0,0,0,7,natural,natural,"",10.134080,13023.004495,718.236426,13655609961.818916,fused,shoup,-1
2,homogeneous,1,4,9-11,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+4","0+0","0+0","9+11","full-scratch","1",8,0,2,10,10.906720,1.202586,1.203487,0.000902,0,0,0,0,0,7,natural,natural,"",10.134528,13304.666456,719.300462,13950953934.100243,fused,shoup,-1
2,homogeneous,1,4,10-10,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+4","0+0","0+0","10+10","full-scratch","1",8,0,2,10,10.902400,1.206682,1.207651,0.000969,0,0,0,0,0,7,natural,natural,"",10.132192,13259.504312,719.383274,13903597993.646355,fused,shoup,-1
2,homogeneous,2,1,8-12,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+1","0+0","0+0","8+12","full-scratch","1",8,0,2,10,10.901696,1.158656,1.159520,0.000864,0,0,0,0,0,7,natural,natural,"",10.140288,13809.102948,720.699926,14479893932.454832,fused,shoup,-1
2,homogeneous,2,1,9-11,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,10.912928,1.114726,1.115925,0.001199,0,0,0,0,0,7,natural,natural,"",10.134528,14353.299037,721.950570,15050524890.843569,fused,shoup,-1
2,homogeneous,2,1,10-10,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+1","0+0","0+0","10+10","full-scratch","1",8,0,2,10,10.903136,1.180672,1.181670,0.000998,0,0,0,0,0,7,natural,natural,"",10.135264,13551.605310,720.102063,14209888089.361740,fused,shoup,-1
2,homogeneous,2,2,8-12,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+2","0+0","0+0","8+12","full-scratch","1",8,0,2,10,10.905312,1.185894,1.186781,0.000886,0,0,0,0,0,7,natural,natural,"",10.136640,13491.926772,719.817850,14147310606.493383,fused,shoup,-1
2,homogeneous,2,2,9-11,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+2","0+0","0+0","9+11","full-scratch","1",8,0,2,10,10.908736,1.161830,1.162810,0.000980,0,0,0,0,0,7,natural,natural,"",10.136480,13771.372872,720.492014,14440331080.338268,fused,shoup,-1
2,homogeneous,2,2,10-10,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+2","0+0","0+0","10+10","full-scratch","1",8,0,2,10,10.904384,1.194496,1.195572,0.001076,0,0,0,0,0,7,natural,natural,"",10.135776,13394.771619,719.597399,14045436045.552177,fused,shoup,-1
2,homogeneous,4,1,8-12,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","4+1","0+0","0+0","8+12","full-scratch","1",8,0,2,10,10.906784,1.243955,1.244894,0.000938,0,0,0,0,0,7,natural,natural,"",10.136512,12862.198975,717.899211,13486993152.342207,fused,shoup,-1
2,homogeneous,4,1,9-11,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","4+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,10.900896,1.236173,1.237199,0.001027,0,0,0,0,0,7,natural,natural,"",10.136896,12943.174337,718.327428,13571901973.450710,fused,shoup,-1
2,homogeneous,4,1,10-10,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","4+1","0+0","0+0","10+10","full-scratch","1",8,0,2,10,10.906336,1.259008,1.260007,0.000999,0,0,0,0,0,7,natural,natural,"",10.141632,12708.417552,717.264412,13325741642.770012,fused,shoup,-1
2,v06,1,1,9-11,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,10.907168,1.086362,1.087252,0.000891,0,0,0,0,0,7,natural,natural,"",10.139712,14728.060448,722.894537,15443490712.049145,fused,shoup,-1
1,v06,1,1,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.418304,0.229274,0.230189,0.000915,0,0,0,0,0,7,natural,natural,"",1.343264,4361.601116,334.354055,4573470252.035660,fused,shoup,-1
1,homogeneous,1,1,8-12,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+1","0+0","0+0","8+12","full-scratch","1",8,0,2,10,1.419840,0.238285,0.239238,0.000954,0,0,0,0,0,7,natural,natural,"",1.339040,4196.658850,333.648652,4400515750.504501,fused,shoup,-1
1,homogeneous,1,1,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.414080,0.229274,0.230277,0.001003,0,0,0,0,0,7,natural,natural,"",1.345920,4361.601116,334.529433,4573470252.035660,fused,shoup,-1
1,homogeneous,1,1,10-10,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+1","0+0","0+0","10+10","full-scratch","1",8,0,2,10,1.415040,0.255590,0.256771,0.001181,0,0,0,0,0,7,natural,natural,"",1.369856,3912.510334,328.894746,4102564435.819635,fused,shoup,-1
1,homogeneous,1,2,8-12,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+2","0+0","0+0","8+12","full-scratch","1",8,0,2,10,1.415808,0.267264,0.268310,0.001046,0,0,0,0,0,7,natural,natural,"",1.342720,3741.618655,330.491983,3923371522.408165,fused,shoup,-1
1,homogeneous,1,2,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+2","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.414848,0.259072,0.260027,0.000955,0,0,0,0,0,7,natural,natural,"",1.350656,3859.930744,330.624854,4047430740.227958,fused,shoup,-1
1,homogeneous,1,2,10-10,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+2","0+0","0+0","10+10","full-scratch","1",8,0,2,10,1.415744,0.292659,0.293604,0.000945,0,0,0,0,0,7,natural,natural,"",1.348384,3416.943397,327.140863,3582924839.906746,fused,shoup,-1
1,homogeneous,1,4,8-12,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+4","0+0","0+0","8+12","full-scratch","1",8,0,2,10,1.432608,0.267162,0.268092,0.000930,0,0,0,0,0,7,natural,natural,"",1.342976,3743.052785,328.650546,3924875317.457300,fused,shoup,-1
1,homogeneous,1,4,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+4","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.414560,0.259072,0.260101,0.001029,0,0,0,0,0,7,natural,natural,"",1.346272,3859.930744,331.136359,4047430740.227958,fused,shoup,-1
1,homogeneous,1,4,10-10,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+4","0+0","0+0","10+10","full-scratch","1",8,0,2,10,1.415296,0.291635,0.292535,0.000900,0,0,0,0,0,7,natural,natural,"",1.342016,3428.941183,327.982070,3595505429.563726,fused,shoup,-1
1,homogeneous,2,1,8-12,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+1","0+0","0+0","8+12","full-scratch","1",8,0,2,10,1.414624,0.266650,0.267616,0.000967,0,0,0,0,0,7,natural,natural,"",1.342752,3750.239961,330.685036,3932411617.662404,fused,shoup,-1
1,homogeneous,2,1,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.419968,0.258867,0.259785,0.000917,0,0,0,0,0,7,natural,natural,"",1.351104,3862.984510,330.039622,4050632845.840190,fused,shoup,-1
1,homogeneous,2,1,10-10,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+1","0+0","0+0","10+10","full-scratch","1",8,0,2,10,1.426112,0.291533,0.292627,0.001094,0,0,0,0,0,7,natural,natural,"",1.372416,3430.145597,323.618218,3596768349.348992,fused,shoup,-1
1,homogeneous,2,2,8-12,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+2","0+0","0+0","8+12","full-scratch","1",8,0,2,10,1.415616,0.266854,0.267810,0.000956,0,0,0,0,0,7,natural,natural,"",1.345280,3747.361781,330.278206,3929393627.269954,fused,shoup,-1
1,homogeneous,2,2,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+2","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.414208,0.258867,0.259782,0.000915,0,0,0,0,0,7,natural,natural,"",1.345440,3862.984510,331.288698,4050632845.840190,fused,shoup,-1
1,homogeneous,2,2,10-10,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","2+2","0+0","0+0","10+10","full-scratch","1",8,0,2,10,1.413632,0.291533,0.292444,0.000911,0,0,0,0,0,7,natural,natural,"",1.354048,3430.145597,326.881471,3596768349.348992,fused,shoup,-1
1,homogeneous,4,1,8-12,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","4+1","0+0","0+0","8+12","full-scratch","1",8,0,2,10,1.415424,0.267366,0.268422,0.001055,0,0,0,0,0,7,natural,natural,"",1.352736,3740.185622,329.432154,3921868879.259793,fused,shoup,-1
1,homogeneous,4,1,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","4+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.415456,0.259174,0.260109,0.000934,0,0,0,0,0,7,natural,natural,"",1.343680,3858.405671,331.311177,4045831585.167740,fused,shoup,-1
1,homogeneous,4,1,10-10,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","4+1","0+0","0+0","10+10","full-scratch","1",8,0,2,10,1.414912,0.292045,0.293083,0.001038,0,0,0,0,0,7,natural,natural,"",1.365024,3424.131972,325.522871,3590462606.869524,fused,shoup,-1
1,v06,1,1,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.414848,0.229274,0.230388,0.001114,0,0,0,0,0,7,natural,natural,"",1.364960,4361.601116,332.327320,4573470252.035660,fused,shoup,-1
2,v06,1,1,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.415616,0.229376,0.230480,0.001104,0,0,0,0,0,7,natural,natural,"",1.344384,4359.653958,334.517974,4571428508.725854,fused,shoup,-1
2,homogeneous,1,1,8-12,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+1","0+0","0+0","8+12","full-scratch","1",8,0,2,10,1.414688,0.238182,0.239414,0.001232,0,0,0,0,0,7,natural,natural,"",1.344416,4198.463103,333.635116,4402407646.178495,fused,shoup,-1
2,homogeneous,1,1,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.417632,0.229683,0.230547,0.000863,0,0,0,0,0,7,natural,natural,"",1.346336,4353.822901,334.040252,4565314202.160547,fused,shoup,-1
2,homogeneous,1,1,10-10,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+1","0+0","0+0","10+10","full-scratch","1",8,0,2,10,1.414688,0.254464,0.255336,0.000872,0,0,0,0,0,7,natural,natural,"",1.343904,3929.828967,331.888952,4120724338.570890,fused,shoup,-1
2,homogeneous,1,2,8-12,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+2","0+0","0+0","8+12","full-scratch","1",8,0,2,10,1.420032,0.267059,0.267930,0.000870,0,0,0,0,0,7,natural,natural,"",1.347456,3744.488016,329.538455,3926380265.732249,fused,shoup,-1
2,homogeneous,1,2,9-11,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-radix4-10x10","experimental",0.000000,"generated homogeneous two-level radix-4 roles with independent batch-time traversal",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","homogeneous-radix4+homogeneous-radix4","256+256","4+4","0+0","1+2","0+0","0+0","9+11","full-scratch","1",8,0,2,10,1.429024,0.259277,0.260355,0.001078,0,0,0,0,0,7,natural,natural,"",1.365952,3856.881803,327.412321,4044233693.272762,fused,shoup,-1
